Itinerary: ['earth', 'venus', 'earth', 'jupiter', 'pluto']
15203 : 2029-01-10, [0.1619668386588279, 0.7259282550375015, 3.502713934110908, 11.359390972192763]
15204 : 2029-01-10, [0.14849036637411916, 0.7553457875483338, 3.46155169267002, 11.634612153407527]
15205 : 2029-01-10, [0.13821874049043117, 0.7898201355196743, 3.3782199410774174, 11.943741182912477]
15206 : 2029-01-10, [0.13990404151767702, 0.8268363575223261, 3.28974499191341, 12.243514609046587]
15207 : 2029-01-10, [0.12878553988260244, 0.8711548660836538, 3.1405944722493713, 12.609465121784375]
15208 : 2029-01-10, [0.061750574805442646, 0.9176379347392084, 2.9523265930482667, 13.068284897407082]
15209 : 2029-01-10, [0.06224898397261534, 0.9635072564093108, 2.801892106380645, 13.42235165323743]
15210 : 2029-01-10, [0.9020554026683293, 0.44168003978942466, 3.6441375777065534, 12.512126979835694]
15211 : 2029-01-10, [0.10222933919573705, 0.06825708894573262, 1.563974378055164, 16.015539193803367]
15212 : 2029-01-10, [0.2100066510667103, 0.7924938144800195, 4.381070059474298, 12.61642947497897]
15213 : 2029-01-10, [0.47159940544718526, 0.954278734851183, 1.0337651772814722, 15.790356682420159]
15214 : 2029-01-10, [0.31856938488779785, 0.8127687563984909, 4.240612599646523, 13.12804925906719]
15215 : 2029-01-10, [1.107020950594539, 0.9686179165715813, 3.135645266452158, 13.538715866381724]
15216 : 2029-01-10, [0.06309742610410476, 0.648280193601454, 3.5141206176796853, 14.774501762614756]
15217 : 2029-01-10, [0.7247190095537477, 0.15564496495985158, 5.742122937429554, 12.62751308805685]
15218 : 2029-01-10, [0.6541267298083074, 0.17163816939508056, 5.51994088360268, 13.15429421719393]
15219 : 2029-01-10, [0.6268858650971131, 0.22823018937477407, 5.189610580795579, 13.705273364732532]
15220 : 2029-01-10, [0.4768217194338487, 0.09206672439563146, 1.2311477468548087, 18.19996380931571]
15221 : 2029-01-10, [0.061642755297321515, 0.4151026106402493, 2.237373394734655, 17.535881239327775]
15222 : 2029-01-10, [0.3633774475776486, 0.4805288347663398, 1.7930103346736372, 17.863083382982374]
15223 : 2029-01-10, [0.2632551556215227, 0.36363545451549373, 1.5381463448636632, 18.58496304499932]
15224 : 2029-01-10, [0.4780569859078477, 1.1074038402518964, 3.897349839995362, 15.517189333844895]
15225 : 2029-01-10, [0.4642595805681959, 0.07779291014777126, 3.832921577570082, 16.875025931713953]
15226 : 2029-01-10, [0.8572839979764331, 0.3510460463945886, 6.521937575470005, 13.769732380158974]
15227 : 2029-01-10, [0.8896076010303908, 0.7809005371069773, 3.0400188750644443, 17.039472986798188]
15228 : 2029-01-10, [0.6073469632120309, 0.4762233605574482, 4.603303564488926, 16.313126111741596]
15229 : 2029-01-10, [0.6052129032380784, 0.3489856123949597, 1.1493521134543854, 20.146449370912578]
15230 : 2029-01-10, [0.5635232443164484, 1.314154664833587, 3.53068921483317, 17.091632876016792]
15231 : 2029-01-10, [1.4173279822491982, 1.176165077608064, 5.703044283556819, 14.453462656585918]
15232 : 2029-01-10, [0.6749986712872732, 0.3768168051038469, 6.713817197154425, 15.234367326454453]
15233 : 2029-01-10, [0.11578896362433189, 0.47455894144831573, 1.0489801271564692, 21.610671967770884]
15234 : 2029-01-10, [0.16183985531311557, 0.469072894520196, 2.061310093245502, 20.807777156921187]
15235 : 2029-01-10, [0.5850057530300752, 0.5122747387934405, 2.913703609324069, 19.739015898852415]
15236 : 2029-01-10, [1.36839548745195, 1.1288908376702045, 4.447156479206309, 17.055557195671536]
15237 : 2029-01-10, [0.6986126562201118, 0.8082679073827079, 2.987441903576966, 19.75567753282021]
15238 : 2029-01-10, [0.20044727285061512, 1.0260735014202758, 6.258508144487857, 17.014971081241253]
15239 : 2029-01-10, [0.23523794806874995, 1.115127248597462, 6.124053092182234, 17.275581711151553]
15240 : 2029-01-20, [0.6488264788759588, 0.38719419085188705, 2.487742673699232, 6.476236656572922]
15241 : 2029-01-20, [0.6639457621309394, 0.41542856832232544, 2.446644931434802, 6.723980738111933]
15242 : 2029-01-20, [0.567662343677605, 0.5642453066342218, 2.5054307583160007, 6.862661591372172]
15243 : 2029-01-20, [0.5431398176726459, 0.9375089149690935, 1.035099876690108, 8.23425139066815]
15244 : 2029-01-20, [0.24295704955363764, 0.43939535016785103, 2.5811014350410115, 7.736546165237501]
15245 : 2029-01-20, [0.769997682794104, 0.3879422190074164, 3.776819787038201, 6.31524031116028]
15246 : 2029-01-20, [0.7946637844868718, 0.4163025731725723, 3.81746555316814, 6.4715680891724165]
15247 : 2029-01-20, [0.8125720929029628, 0.4496668602609537, 3.82135440364139, 6.666406643194694]
15248 : 2029-01-20, [0.24138335083457588, 0.9039228765613315, 3.118408221692316, 7.736285550911777]
15249 : 2029-01-20, [0.2476301165336748, 0.94587031451957, 3.1200951189743034, 7.936404449972452]
15250 : 2029-01-20, [0.24217762285508668, 0.988894089645853, 3.099592240305127, 8.169336047193934]
15251 : 2029-01-20, [0.2635422816587487, 0.07567637768034159, 3.3278179747722727, 9.082963365888638]
15252 : 2029-01-20, [0.26914848658509494, 0.10947193277221272, 3.2773366062320295, 9.344042974410662]
15253 : 2029-01-20, [0.7521678787550243, 0.9686811437418633, 2.582229904400987, 8.946921073102125]
15254 : 2029-01-20, [0.2782174909617193, 0.3834612821400179, 3.099665761914893, 9.738655464983369]
15255 : 2029-01-20, [0.2254612834868327, 0.4678488077482881, 2.814341200803068, 10.242348707961812]
15256 : 2029-01-20, [1.0873477501233533, 0.15105336619103368, 2.1104976288850876, 10.651101254800526]
15257 : 2029-01-20, [0.16158287737338795, 0.5292771961704024, 3.5694764649356925, 9.989663461520516]
15258 : 2029-01-20, [0.160783509077967, 0.5443103775170874, 3.6130884204696034, 10.181817692935342]
15259 : 2029-01-20, [0.15064777510843202, 0.5890570242349851, 3.595694303559275, 10.414600897097307]
15260 : 2029-01-20, [0.15303585678350803, 0.610185191032903, 3.6079087770378626, 10.628870175145726]
15261 : 2029-01-20, [0.15551054624876454, 0.6319879949677587, 3.621767085555609, 10.840734373227868]
15262 : 2029-01-20, [0.1616130578560708, 0.658876062091024, 3.609906023024144, 11.06960485702876]
15263 : 2029-01-20, [0.1639097737512309, 0.6828436442635033, 3.592979618366346, 11.310266963618922]
15264 : 2029-01-20, [0.1583987146437221, 0.7133209368659577, 3.5603710642977977, 11.567909284192522]
15265 : 2029-01-20, [0.15229577734694427, 0.7452942751861676, 3.4926553047936695, 11.859754642673217]
15266 : 2029-01-20, [0.1540745097996047, 0.7789807122583235, 3.4251462721808084, 12.141798505761264]
15267 : 2029-01-20, [0.13531377211816598, 0.8189051538176807, 3.3038986596997892, 12.491882414364362]
15268 : 2029-01-20, [0.08513964917215998, 0.855367770707968, 3.1516466934220495, 12.907845886697823]
15269 : 2029-01-20, [0.08591846315140603, 0.9036125507154243, 2.99847747417069, 13.261991511962478]
15270 : 2029-01-20, [1.0358309368653025, 0.9005469401228584, 2.638871251397506, 12.924750871614332]
15271 : 2029-01-20, [0.8718926288490155, 0.46107610385222186, 3.4399534967664693, 12.977077770532295]
15272 : 2029-01-20, [0.8869121375997259, 0.5605794689255413, 3.1123133878696425, 13.440195005605089]
15273 : 2029-01-20, [0.30798562800166607, 0.2761421206470229, 1.928215586983333, 15.737656664367979]
15274 : 2029-01-20, [0.4464782499682457, 0.9298706257120927, 1.0390118768712462, 16.084639247448415]
15275 : 2029-01-20, [0.1635027043724018, 1.172336323596779, 2.8265174359453704, 14.58764353608545]
15276 : 2029-01-20, [0.05850252345656503, 0.5168919342476871, 4.059580433671414, 14.365025108624334]
15277 : 2029-01-20, [0.9805292560507146, 0.5594830165083959, 3.52415768184538, 14.185830045595509]
15278 : 2029-01-20, [0.6510607781402559, 1.3855904969152868, 5.570802077796315, 11.892546647148142]
15279 : 2029-01-20, [0.5717482423203485, 1.4264226695404492, 5.359079265447168, 12.392749822692034]
15280 : 2029-01-20, [0.5750746741750297, 0.1207400099021209, 5.415471729554992, 13.888713586367857]
15281 : 2029-01-20, [0.4593969431453076, 0.04950822286439602, 1.2772252682666132, 18.463869565723684]
15282 : 2029-01-20, [0.5491235751740366, 0.37026493465037946, 2.2019562819852236, 17.37865520819036]
15283 : 2029-01-20, [0.2977256923515697, 0.3022744507859483, 1.8854360814812425, 18.26456377538124]
15284 : 2029-01-20, [0.20597248864397055, 0.3167248390139301, 1.5400463165713794, 18.93725635577072]
15285 : 2029-01-20, [0.43741029502723583, 1.0876429197266007, 3.9099839162168584, 15.814962869029303]
15286 : 2029-01-20, [0.3578452714670502, 0.5998646041456769, 0.9054564010706336, 19.63683372331664]
15287 : 2029-01-20, [0.6801114661889239, 0.11532036935918319, 6.9161392201989, 14.038428944252992]
15288 : 2029-01-20, [0.8468045294479817, 0.7425295270207578, 3.0505456138594536, 17.36012032967181]
15289 : 2029-01-20, [0.7696847789546037, 0.8253538542006935, 2.5966567045779447, 18.058304662266757]
15290 : 2029-01-20, [0.25882381018343187, 0.5608796926465195, 1.3169366186577358, 20.363359878512313]
15291 : 2029-01-20, [0.6275024961240776, 0.4814376185252814, 2.5803770774759633, 19.060682807874677]
15292 : 2029-01-20, [0.4128353278492512, 0.3142785753131996, 2.0958734966919685, 20.177012600145577]
15293 : 2029-01-20, [0.492134276261923, 0.31875977114110304, 2.579137175858158, 19.859968776738818]
15294 : 2029-01-20, [0.37933819354591175, 0.32940433448248674, 2.0698244214774357, 20.721433050494166]
15295 : 2029-01-20, [0.7087070445613284, 0.3557017433749839, 1.7178812133341463, 20.96770999872954]
15296 : 2029-01-20, [1.4556900609095667, 0.9794013254977563, 5.234946163796995, 16.32996244979568]
15297 : 2029-01-20, [0.11118076575597706, 0.7058822405526914, 2.1364899809964313, 21.2964470126949]
15298 : 2029-01-20, [0.8526540510848631, 0.6626461419412869, 1.1324291559688038, 21.852270651005046]
15299 : 2029-01-20, [0.06925524744571122, 0.7600529005932103, 4.466308500591553, 19.454383351369525]
15300 : 2029-02-01, [0.5967750263557452, 0.0630679435532532, 0.7292462797799908, 8.61091075031101]
15301 : 2029-02-01, [0.6571560422331959, 0.38080340218005543, 2.4863941159358482, 6.725646439650901]
15302 : 2029-02-01, [0.6734878258696568, 0.4071192062557973, 2.4405483425078076, 6.9788446253667376]
15303 : 2029-02-01, [0.12697299334412224, 0.12379582698434444, 2.0429741819896736, 8.45625699768186]
15304 : 2029-02-01, [0.23628577208166265, 0.4183475820009562, 2.584136007935363, 7.761230637982018]
15305 : 2029-02-01, [0.2456581597081206, 0.43603804795352846, 2.607535427495879, 7.960768364842472]
15306 : 2029-02-01, [1.0894582840325662, 0.4978356944564484, 0.9713977037991941, 8.941308317711792]
15307 : 2029-02-01, [0.8027071263910988, 0.38148260591292693, 3.9474327082290843, 6.618377559466889]
15308 : 2029-02-01, [0.8359176991695431, 0.4133803501610342, 3.967143498448619, 6.783558452220804]
15309 : 2029-02-01, [0.2398301593177444, 0.9106842961251795, 3.1447407089788686, 7.954744835578206]
15310 : 2029-02-01, [0.2457516232943616, 0.9527577797589298, 3.1501630485182552, 8.151327548428451]
15311 : 2029-02-01, [0.24345770746871215, 0.9964010198902085, 3.1376050718133563, 8.372536200827724]
15312 : 2029-02-01, [0.26926248772954126, 0.060515607786490434, 3.348410550718886, 9.321811353765083]
15313 : 2029-02-01, [0.2704485421171308, 0.09003495619584719, 3.2878757882763487, 9.60164071341067]
15314 : 2029-02-01, [0.257926947834783, 0.2377194449699468, 3.3940576970929066, 9.610295910102364]
15315 : 2029-02-01, [0.2379485087844684, 0.3122799697267064, 3.1777596279878493, 10.022011893500975]
15316 : 2029-02-01, [0.18139033823986986, 0.4317498196894602, 2.760601834003719, 10.62625800806695]
15317 : 2029-02-01, [0.14878523537806485, 0.5262082070119589, 2.4347666244155963, 11.140239933194378]
15318 : 2029-02-01, [1.045905890275611, 0.13384870154248965, 1.7990065144837881, 11.52123889369811]
15319 : 2029-02-01, [0.14988595511088476, 0.5498768028362114, 3.640695196321291, 10.409542045731614]
15320 : 2029-02-01, [0.156025533404094, 0.569007826757099, 3.6659256033386756, 10.60904103650013]
15321 : 2029-02-01, [0.15855249968774232, 0.5902437825820694, 3.6907514108161252, 10.810452306914064]
15322 : 2029-02-01, [0.16853763434407665, 0.6126301171247811, 3.692001407390262, 11.026830841140882]
15323 : 2029-02-01, [0.15931432056866682, 0.6338951033548155, 3.6911727563516075, 11.265617819724909]
15324 : 2029-02-01, [0.16920227593999468, 0.6582852543105799, 3.6796725798560876, 11.492839889893336]
15325 : 2029-02-01, [0.15981455415190035, 0.6912567835117644, 3.6218010310093858, 11.77712763132695]
15326 : 2029-02-01, [0.15343786459230055, 0.7176959949996142, 3.5804993134323966, 12.04836682697569]
15327 : 2029-02-01, [0.15104785657993675, 0.7532523748743124, 3.4988696420699776, 12.346830126475776]
15328 : 2029-02-01, [0.10585062568991076, 0.7891736039951249, 3.367046361120409, 12.737929409194555]
15329 : 2029-02-01, [0.40060875136582064, 0.6373378225410553, 2.5137899185856774, 13.698263507507447]
15330 : 2029-02-01, [0.23847308016663338, 0.14736294289810128, 1.738936321458845, 15.37522765547642]
15331 : 2029-02-01, [0.8625329836023241, 0.3927319547165131, 3.6114721564428627, 12.883262905238299]
15332 : 2029-02-01, [0.8488298927193171, 0.4250561381862785, 3.45582187575981, 13.270292093334593]
15333 : 2029-02-01, [0.14553254946984595, 0.9047446153713327, 4.028399814930719, 13.171323020228101]
15334 : 2029-02-01, [0.1646149516883377, 0.9732286247688702, 3.715097299427547, 13.647059124115247]
15335 : 2029-02-01, [0.10630622680499197, 1.0306962643078674, 3.427021907261687, 14.185975601625454]
15336 : 2029-02-01, [0.06983493208637206, 1.108103476611019, 3.0549339314675756, 14.767127659835033]
15337 : 2029-02-01, [1.1672452831791145, 1.1191832418719723, 2.521378450676682, 14.44219302427223]
15338 : 2029-02-01, [0.9383262571445106, 0.46735416978862493, 3.7485438805523437, 14.345775692514522]
15339 : 2029-02-01, [0.83915331156769, 1.7250184646573699, 1.5010567146045926, 15.684771509170348]
15340 : 2029-02-01, [0.560402422886547, 1.350487473055131, 5.706108817956797, 12.383001286101523]
15341 : 2029-02-01, [0.48109732706835723, 1.395465113437918, 5.426595479008397, 12.946842080485325]
15342 : 2029-02-01, [0.41635138843019437, 0.5899064970083127, 1.3381080531200005, 18.155634061441493]
15343 : 2029-02-01, [0.36752457788384313, 0.6053972163032678, 1.1332964805808947, 18.643781725231992]
15344 : 2029-02-01, [0.2783557591561378, 0.24843031906413576, 2.0279657883378177, 18.44524813344191]
15345 : 2029-02-01, [0.14881450593181497, 0.25456332321060293, 1.6069832433149425, 19.23963892754264]
15346 : 2029-02-01, [0.40858061355512904, 1.041972835176438, 4.022407440033438, 16.027039111234995]
15347 : 2029-02-01, [0.26081727746218547, 0.4788883155422779, 1.0379326887051137, 19.972361718290422]
15348 : 2029-02-01, [0.8111838273793723, 0.6279231667761401, 3.3656078876810938, 17.195285118163394]
15349 : 2029-02-01, [0.7340373127145527, 0.6899463447567239, 3.0112163330851525, 17.814800009443573]
15350 : 2029-02-01, [0.5945396047338112, 1.1003316116269752, 4.590700728481332, 16.21442805515788]
15351 : 2029-02-01, [0.5270873894534623, 1.1668068037172605, 4.264068199507632, 16.792037607321646]
15352 : 2029-02-01, [0.5564857235044093, 0.37688551823660227, 0.6126665260077471, 21.45396223225124]
15353 : 2029-02-01, [0.8907810468615838, 0.28729853687715834, 6.334097390536452, 15.737823025724804]
15354 : 2029-02-01, [0.432316302329378, 0.13689140870928707, 0.9653219438616576, 21.965470345099675]
15355 : 2029-02-01, [0.22613675954832374, 0.1284329664663652, 2.528235120386312, 20.867195153599]
15356 : 2029-02-01, [1.541721900169586, 1.1402118287044145, 5.103693806127983, 16.214372464998018]
15357 : 2029-02-01, [1.319408737699415, 1.3182017422261114, 4.028325665305954, 17.58406385476852]
15358 : 2029-02-01, [0.5856588682573711, 1.9636608492774184, 1.9982829789812833, 19.95239730348393]
15359 : 2029-02-01, [0.2930585828932475, 0.4471560642173319, 1.3643615477565558, 22.645423805132864]
15360 : 2029-02-10, [0.5519715101745222, 0.7473503577373054, 0.7022445974355754, 7.998433534652596]
15361 : 2029-02-10, [0.8159368351035329, 0.8477020535528765, 1.9245778904168656, 6.661783220926725]
15362 : 2029-02-10, [0.6687104114714586, 0.3817242695874497, 2.48293430561113, 6.966631013329962]
15363 : 2029-02-10, [0.39299052854838584, 0.4929074403481302, 2.1472314339233765, 7.716870597180106]
15364 : 2029-02-10, [0.1299899477938516, 0.10401027322121699, 2.016020768169946, 8.749979010814984]
15365 : 2029-02-10, [0.23916572633343666, 0.4216445792525724, 2.613638718778763, 7.975550975635228]
15366 : 2029-02-10, [0.250856391282125, 0.4380019033852456, 2.63557274452271, 8.175568960809919]
15367 : 2029-02-10, [0.3203225216710731, 0.0846087824169348, 0.5507959051676367, 10.794272790744357]
15368 : 2029-02-10, [0.33041989591581566, 0.10035195353174807, 0.5234765523558178, 11.045751598196619]
15369 : 2029-02-10, [0.23598127602675414, 0.8857527605296419, 3.163490656336358, 7.964775307107246]
15370 : 2029-02-10, [0.2457319442742892, 0.9279979219121322, 3.1751268584356747, 8.151143275377903]
15371 : 2029-02-10, [0.23942149480435246, 0.9682626458880338, 3.167973696701275, 8.37434216260634]
15372 : 2029-02-10, [0.24500075249123385, 1.0145032510915855, 3.1425657120394055, 8.597930284377775]
15373 : 2029-02-10, [0.2731265684495846, 0.07256654622953997, 3.7856812132667716, 9.118625672054103]
15374 : 2029-02-10, [0.2553302806842127, 0.14061784205814404, 3.592328093472885, 9.511723783784758]
15375 : 2029-02-10, [0.21916688153451108, 0.2095494011916226, 3.3680108627934526, 9.953272854480414]
15376 : 2029-02-10, [0.18444033862639223, 0.2934792497848996, 3.11268942771765, 10.40939098387106]
15377 : 2029-02-10, [0.15233078390312793, 0.3836456905118169, 2.7991525132684076, 10.914871012316647]
15378 : 2029-02-10, [0.09532367007812963, 0.5111368012888293, 2.307031001442135, 11.586508527190906]
15379 : 2029-02-10, [0.9597152802578405, 1.155184234967697, 1.7527577513106185, 10.882342733463842]
15380 : 2029-02-10, [0.15167378422019276, 0.5381238965713836, 3.714152394024748, 10.596049925183676]
15381 : 2029-02-10, [0.16536284286682107, 0.5584096401265879, 3.7393268753183593, 10.78690064168823]
15382 : 2029-02-10, [0.16427479443481696, 0.5766591547478032, 3.756204341356519, 11.002861709460861]
15383 : 2029-02-10, [0.1780584597221967, 0.5989724249884643, 3.7699729261061115, 11.202996189183226]
15384 : 2029-02-10, [0.164820532010316, 0.6216235454666083, 3.7473296039607846, 11.466226318562292]
15385 : 2029-02-10, [0.47932821301175255, 0.8439071142195949, 3.9498614453833287, 10.976903227385325]
15386 : 2029-02-10, [0.48524749262639527, 0.8769164611432905, 3.910021406313043, 11.227814639917272]
15387 : 2029-02-10, [0.19453053221295516, 0.35613735829961934, 1.1399762254897288, 15.059355883997696]
15388 : 2029-02-10, [0.1510200152114192, 0.40965414187521165, 0.8065850270151761, 15.632740815898192]
15389 : 2029-02-10, [0.3051787155420878, 0.690657806187412, 3.7698141559078633, 12.484349322362636]
