Itinerary: ['earth', 'venus', 'earth', 'jupiter', 'pluto']
case #: launch date, tof of each leg
8737  : 2026-01-10, [0.2842072333070359, 0.7150243516427257, 4.585876540802488, 13.66489187424775]
8738  : 2026-01-10, [0.38074322963610985, 0.6166397316033673, 1.1602837986555667, 17.342333240104956]
8739  : 2026-01-10, [0.424700680064666, 0.8616159544099308, 4.0717541153667565, 14.391929250158647]
8740  : 2026-01-10, [0.4441814669253407, 0.9309232918929415, 3.7299732215990167, 14.8949220195827]
8741  : 2026-01-10, [0.26519601220807903, 0.08188216417593581, 2.420038853382088, 17.482882970233895]
8742  : 2026-01-10, [0.5161252338800832, 0.20873830868599827, 3.768999960691272, 16.00613649674265]
8743  : 2026-01-10, [0.2856526909866531, 0.8950608930987218, 4.304922189823889, 15.264364226090736]
8744  : 2026-01-10, [0.11183236604543205, 0.9425339502411945, 2.566589418221459, 17.379044265491917]
8745  : 2026-01-10, [0.4371095702058633, 0.8523275030340465, 4.91154532885824, 15.049017597901852]
8746  : 2026-01-10, [0.28054923217714084, 0.6158033415980364, 4.181860857004567, 16.421786569220256]
8747  : 2026-01-10, [0.19187327272248605, 0.7372205457789036, 3.3574804873656556, 17.463425694132958]
8748  : 2026-01-10, [0.20193175028407107, 0.8555947927154792, 2.6855665452743014, 18.256906911726148]
8749  : 2026-01-10, [0.7407545431085092, 0.946643644962409, 4.052414555995544, 16.510187255933538]
8750  : 2026-01-10, [0.3505182951792073, 0.6785185425879341, 4.010172566228122, 17.460790596004735]
8751  : 2026-01-10, [0.8841916749149734, 0.9523221938255821, 1.5553540352979047, 19.35813209596154]
8752  : 2026-01-10, [1.222435050261061, 0.7008218731114587, 7.184250886695801, 13.892492189931682]
8753  : 2026-01-10, [0.7237650274918346, 0.3322357722921972, 5.130293615300853, 17.063705584915116]
8754  : 2026-01-10, [0.5196550234797781, 0.6814370356683488, 2.675570952007276, 19.623336988844596]
8755  : 2026-01-10, [0.4339271203770451, 0.09010961916647982, 5.10398068905667, 18.1219825713998]
8756  : 2026-01-10, [1.1796322615272543, 0.4865104638267093, 6.553420872559003, 15.780436402087032]
8757  : 2026-01-10, [1.2132396200352291, 0.5858196259719637, 5.924208324574812, 16.526732429417997]
8758  : 2026-01-10, [0.19876005651847511, 0.10547365604196328, 3.9352937938387456, 20.26047249360082]
8759  : 2026-01-10, [1.0777122668231789, 0.5372932194480061, 5.278568763696359, 17.856425750032457]
8760  : 2026-01-20, [0.13548953589620366, 0.41843168671495135, 1.4369519922562597, 8.009126785132587]
8761  : 2026-01-20, [0.1371618045158751, 0.43966943926447044, 1.4381162229879854, 8.23505253323167]
8762  : 2026-01-20, [0.13666466720167256, 0.4597995576514208, 1.4345566156387473, 8.468979159508159]
8763  : 2026-01-20, [0.13588723760879945, 0.48292707130668794, 1.4187874248801677, 8.712398266204344]
8764  : 2026-01-20, [0.1325145139353472, 0.5043479858018258, 1.4087394987371207, 8.954398001525707]
8765  : 2026-01-20, [0.13129245857031072, 0.5290998781226127, 1.3849044512151671, 9.204703212091909]
8766  : 2026-01-20, [0.12492872986005182, 0.5546331022957355, 1.346363522275416, 9.474074645568797]
8767  : 2026-01-20, [0.1204984714661014, 0.5815937268705227, 1.3068353427978063, 9.741072458865569]
8768  : 2026-01-20, [0.09418619131189893, 0.24161564018751033, 2.174670280525006, 9.489527887975585]
8769  : 2026-01-20, [0.09186198166767302, 0.5216866134725057, 1.8861767408238412, 9.75027466403598]
8770  : 2026-01-20, [0.0770864926248218, 0.5428270752297831, 1.8731056254898601, 10.006980806655534]
8771  : 2026-01-20, [0.0641861294181522, 0.5649021824809144, 1.8537728545822414, 10.267138833518693]
8772  : 2026-01-20, [0.047681870922750495, 0.5889085911242464, 1.8287091480234425, 10.534700389929561]
8773  : 2026-01-20, [0.5683846090488909, 0.37340018002296593, 1.6257741046440761, 10.682441106284069]
8774  : 2026-01-20, [0.5427764667072054, 0.44311323057441115, 1.1798637580442861, 11.334246544674098]
8775  : 2026-01-20, [0.5580261732554134, 0.46414365914454286, 1.1549619591132143, 11.57286820848683]
8776  : 2026-01-20, [0.5757598167981426, 0.48796359473396306, 1.1175587836564118, 11.818717804811483]
8777  : 2026-01-20, [0.6541395182616272, 0.26770212766291795, 2.5065908308695124, 10.821567523205944]
8778  : 2026-01-20, [0.6302717178926959, 0.4108804245094155, 1.8524362274785398, 11.606411630119348]
8779  : 2026-01-20, [0.6428042111449176, 0.42722466088850647, 1.8506602018068576, 11.829310926159717]
8780  : 2026-01-20, [0.6599166912824469, 0.4454480459893529, 1.8518276722536806, 12.042807590474519]
8781  : 2026-01-20, [0.8616786009850683, 0.8136810366382078, 1.7105205308869802, 11.864119831489745]
8782  : 2026-01-20, [0.8764554168822903, 0.8535360521768213, 1.6489433217865246, 12.121065209154365]
8783  : 2026-01-20, [0.07641162143661553, 0.05527403517914603, 1.815049460925452, 13.80326488245879]
8784  : 2026-01-20, [0.09823799144596974, 0.09482349350280399, 1.7334929746318875, 14.073445540419337]
8785  : 2026-01-20, [0.12007132113248783, 0.13574690443438459, 1.657642700928028, 14.336539073505099]
8786  : 2026-01-20, [0.14645176272994093, 0.181504932264236, 1.5725237165350776, 14.599519588470745]
8787  : 2026-01-20, [0.21982597101250098, 0.24076329563175247, 1.5418946665839202, 14.747516066771826]
8788  : 2026-01-20, [0.2755188213455139, 0.30431148209301523, 1.4435289518442613, 14.97664074471721]
8789  : 2026-01-20, [0.33711515214253535, 0.3682050759037197, 1.3580241368634614, 15.186655635090284]
8790  : 2026-01-20, [0.3164910482503641, 0.4106489102121361, 3.315162688287498, 13.457697353250003]
8791  : 2026-01-20, [0.163901238766377, 0.0789322287454463, 2.0418607377006053, 15.465305794787573]
8792  : 2026-01-20, [0.20749266052463555, 0.12275116921958427, 1.9951469635245886, 15.674609206731192]
8793  : 2026-01-20, [0.23785944568573245, 0.16991918861642283, 1.8920094186031422, 15.950211947094703]
8794  : 2026-01-20, [0.2995846940605969, 0.22426002071616832, 1.8481075553419604, 16.128047729881274]
8795  : 2026-01-20, [0.35151888203114945, 0.2824517960236948, 1.749873676609068, 16.36615564533609]
8796  : 2026-01-20, [0.39793028059789565, 0.34577330506773185, 1.6157116917601972, 16.640584722574175]
8797  : 2026-01-20, [0.06811920604719196, 0.8209562906277025, 2.4019664486609718, 15.958958054664134]
8798  : 2026-01-20, [0.5052259324556602, 0.8536139708954572, 1.3867163918888559, 16.75444370476003]
8799  : 2026-01-20, [0.416857077008325, 0.500290679591745, 2.660844076576775, 16.172008166823154]
8800  : 2026-01-20, [0.3282205726443033, 0.7998469179269759, 3.7280382558180603, 15.14389425361066]
8801  : 2026-01-20, [0.3302702366508629, 0.8856560663916261, 3.2805175849930026, 15.75355611196451]
8802  : 2026-01-20, [0.31316739539100863, 0.9818568607906094, 2.7180018901824803, 16.486973853635902]
8803  : 2026-01-20, [0.6334709658087642, 1.2559748856414554, 4.960990216412024, 13.899563932137756]
8804  : 2026-01-20, [0.5399757625251648, 0.20471377412535624, 3.6965473890230327, 16.558763074326446]
8805  : 2026-01-20, [0.3284523813863333, 0.8726199426805359, 4.182909781992435, 15.866017893940699]
8806  : 2026-01-20, [0.818518301500077, 1.3491565183509917, 1.71420665911782, 17.618118521031114]
8807  : 2026-01-20, [0.5797792645212011, 1.1796194572061134, 5.039045429715184, 14.951555848557502]
8808  : 2026-01-20, [0.3782889437410227, 0.6152931118040968, 4.1582264333441366, 16.84819151111074]
8809  : 2026-01-20, [0.3554877656059344, 0.7560630130410005, 3.3720791319410295, 17.76637008941203]
8810  : 2026-01-20, [0.2292784637526443, 0.30220846265265683, 1.5902794083367986, 20.378233665257902]
8811  : 2026-01-20, [0.9338958876117428, 1.2155196784371172, 2.3944848004447707, 18.20609963350637]
8812  : 2026-01-20, [0.1416307287131778, 0.979575174539795, 1.9871288376587743, 19.891665259088253]
8813  : 2026-01-20, [0.8076564787000273, 0.9853827552865945, 1.0590620743642074, 20.39789869164917]
8814  : 2026-01-20, [1.0709898038028496, 0.5757876804118303, 6.783643376555235, 15.069579139230086]
8815  : 2026-01-20, [0.36907344653327057, 0.3122067254178627, 4.0508192152117894, 19.017900612837074]
8816  : 2026-01-20, [0.22842168195430104, 0.6752260082063697, 1.7081665139123903, 21.388185795926937]
8817  : 2026-01-20, [0.40934749012389415, 0.08916713578553231, 4.5642219453767865, 19.187263428713788]
8818  : 2026-01-20, [1.530337626227575, 0.3531609597360226, 2.1492713783341073, 20.467230035702297]
8819  : 2026-01-20, [0.9112651870509089, 0.8161758672933981, 5.385566480588984, 17.636992465066708]
8820  : 2026-02-01, [0.1310557470470641, 0.40411026674098527, 1.4163370958662158, 8.048496890345735]
8821  : 2026-02-01, [0.12842416282449057, 0.4226076446228358, 1.4160423522951782, 8.282925840257494]
8822  : 2026-02-01, [0.13193541980648257, 0.44340478278080575, 1.4183385208456756, 8.506321276567036]
8823  : 2026-02-01, [0.12870276353497856, 0.46391900291936244, 1.402910811464058, 8.7544674220816]
8824  : 2026-02-01, [0.12745032657184874, 0.48578259013543057, 1.3918672399245178, 8.994899843368202]
8825  : 2026-02-01, [0.1259480891966037, 0.5096798234120452, 1.3698198329048914, 9.24455225448646]
8826  : 2026-02-01, [0.11944443596172029, 0.5350744443097735, 1.3332920719854329, 9.512189047743075]
8827  : 2026-02-01, [0.11474969517005432, 0.5597835944020472, 1.2974892474060604, 9.777977463021838]
8828  : 2026-02-01, [0.10455634190770798, 0.5879537610273513, 1.2452235381897236, 10.062266358875217]
8829  : 2026-02-01, [0.07612867033170741, 0.2316782488998743, 2.1542624071050014, 9.787930673663418]
8830  : 2026-02-01, [0.06532403253785113, 0.24533383468720857, 2.1375628651794893, 10.05177926759545]
8831  : 2026-02-01, [0.05434960963747197, 0.5368420089963929, 1.8562972973243224, 10.302511084041813]
8832  : 2026-02-01, [0.5578781762567107, 0.3283419356561434, 1.6538677233619639, 10.459912164725182]
8833  : 2026-02-01, [0.5273178622882704, 0.39341518783037277, 1.2308733985329978, 11.09839355134836]
8834  : 2026-02-01, [0.5421965904682219, 0.41353372898815205, 1.1981396342106088, 11.346130046333016]
8835  : 2026-02-01, [0.5525539976923767, 0.43256416963590005, 1.1622725361048145, 11.602609296566909]
8836  : 2026-02-01, [0.5727053559985749, 0.45685055294036936, 1.1389666958004347, 11.831477395260622]
8837  : 2026-02-01, [0.8153512530295366, 0.05377368688364018, 1.105801545092201, 12.275073514994624]
8838  : 2026-02-01, [0.6635742807928067, 0.24540354396033842, 2.5431946338654985, 11.047827541381356]
8839  : 2026-02-01, [0.16646880219598278, 0.751981478001521, 1.858758476486396, 11.9727912433161]
8840  : 2026-02-01, [0.8394643372334085, 0.7285897007557871, 1.8257188414904622, 11.606227120520343]
8841  : 2026-02-01, [0.8626250428010296, 0.7670351663195002, 1.8044455242443038, 11.815894266635166]
8842  : 2026-02-01, [0.05558630501674034, 0.8458197378800595, 1.8720003368584628, 12.726593620244737]
8843  : 2026-02-01, [0.06723215886287126, 0.886690210313876, 1.8248838608362066, 12.971193769987046]
8844  : 2026-02-01, [0.10318614911268889, 0.9275362770160863, 1.802503912239699, 13.166773661631527]
8845  : 2026-02-01, [0.15979630350937551, 0.07545967974310425, 1.8937153591515297, 14.121028657595993]
8846  : 2026-02-01, [0.18592086813914255, 0.11468487708362825, 1.828265640305371, 14.371128614471859]
8847  : 2026-02-01, [0.23540878669541282, 0.16723973077440166, 1.7803682930988594, 14.566983189431326]
8848  : 2026-02-01, [0.2951110418001512, 0.2276441981256995, 1.7128229182296282, 14.764421841844522]
8849  : 2026-02-01, [0.3775987733124253, 0.2934077944682393, 1.6804481577875403, 14.898545274431795]
8850  : 2026-02-01, [0.5511098577926382, 0.3723401925415041, 2.2443637928452755, 14.332186156820582]
8851  : 2026-02-01, [0.7982032345540536, 0.14927321002263824, 4.090638052958284, 12.711885502465025]
8852  : 2026-02-01, [0.8191657081391495, 0.19323978095055094, 3.966151698438046, 13.021442812472253]
8853  : 2026-02-01, [0.25898022157063916, 0.06332264572826049, 2.304642667388433, 15.623054465312668]
8854  : 2026-02-01, [0.31337198473234185, 0.11111265183233243, 2.2885082319012335, 15.787007131534093]
8855  : 2026-02-01, [0.39200624294065, 0.17013931098712645, 2.262917166507033, 15.92493727956519]
8856  : 2026-02-01, [0.05748502513033002, 0.6520015970749952, 3.100554968302973, 15.1899584094917]
8857  : 2026-02-01, [0.06773603680156057, 0.7021086079158807, 2.8929279531342247, 15.587227402148336]
8858  : 2026-02-01, [0.5403756360602218, 0.11960436292199933, 4.736349880028583, 14.103670120989197]
8859  : 2026-02-01, [0.4894173055470475, 0.21684608641050687, 4.145649666252156, 14.89808694179029]
8860  : 2026-02-01, [0.4176350921991889, 0.3164915463620088, 3.4658567730739196, 15.800016588364883]
8861  : 2026-02-01, [0.3333085550375291, 0.40958804561970935, 2.7557622049519086, 16.751341194390854]
8862  : 2026-02-01, [0.2812104282948311, 0.5394698457212032, 1.9890106831445353, 17.69030904283943]
8863  : 2026-02-01, [0.13958032085432032, 0.5115764805931023, 5.119089400150212, 14.979753798402363]
8864  : 2026-02-01, [0.0750319324839231, 0.6054898229807735, 4.435955624283107, 15.883522620252197]
8865  : 2026-02-01, [0.9515704307786262, 0.4975688159133899, 3.262896416024043, 16.537964337283938]
8866  : 2026-02-01, [0.6242628306459354, 0.0954712024347956, 4.706945987070408, 16.07331997984886]
8867  : 2026-02-01, [0.6393276844044179, 0.3790813937952233, 3.756447596773618, 16.975143325026743]
8868  : 2026-02-01, [0.7593052046840436, 1.304033373765883, 1.601838092942644, 18.33482332860743]
8869  : 2026-02-01, [0.5585373307937035, 1.1466829837710584, 5.0494665002596495, 15.495313185175586]
8870  : 2026-02-01, [0.36779031634406867, 0.5624828232369751, 4.278035724708168, 17.291691135710792]
8871  : 2026-02-01, [0.3363377851041614, 0.718567499911531, 3.4077374566508416, 18.28735725833347]
8872  : 2026-02-01, [1.245270228294031, 0.45825320829568, 6.860721955784838, 14.435754607625451]
8873  : 2026-02-01, [0.9387828203835673, 1.0619588079672941, 2.6782953972008112, 18.570962974448328]
8874  : 2026-02-01, [0.2671623811445001, 0.8751834811748553, 2.268016670021629, 20.089637467659017]
8875  : 2026-02-01, [0.8374335836833786, 0.9298496504045215, 1.2128115025869524, 20.769905263325146]
8876  : 2026-02-01, [1.6357470243128134, 0.47995361365408207, 1.9277127459371068, 19.956586616096]
8877  : 2026-02-01, [1.2076398702983724, 0.6186797811870293, 5.838891899328094, 16.584788449186505]
8878  : 2026-02-01, [0.6369079724162308, 0.41811128177240964, 3.5165574420695838, 19.928423303741777]
8879  : 2026-02-01, [1.030766634979025, 1.3519859856816714, 1.4164967719852342, 20.95075060735407]
8880  : 2026-02-10, [0.12674576900368337, 0.39287130165319206, 1.4023252598194746, 8.07805766952365]
8881  : 2026-02-10, [0.128140797725381, 0.410865183908838, 1.4072577317101718, 8.30373628665561]
8882  : 2026-02-10, [0.12499211085044552, 0.43041249641749557, 1.4040615733366222, 8.540533819395437]
8883  : 2026-02-10, [0.12383350343070869, 0.45145561076075147, 1.3911441891555627, 8.783566696652978]
8884  : 2026-02-10, [0.12248546132828333, 0.47330043006812933, 1.3744340694243478, 9.02978003917924]
8885  : 2026-02-10, [0.12077403961689923, 0.49531432973001166, 1.3568348290138654, 9.277076801639224]
8886  : 2026-02-10, [0.11645014808397339, 0.5191836472125878, 1.3280184887648065, 9.536347715938632]
8887  : 2026-02-10, [0.10656710846014832, 0.5438726202802343, 1.2839948296048145, 9.815565441654801]
8888  : 2026-02-10, [0.10130531211341505, 0.5712563326239188, 1.239773999227364, 10.087664356035303]
8889  : 2026-02-10, [0.09020010629353466, 0.5985408617683192, 1.1789098566267548, 10.382349175311392]
8890  : 2026-02-10, [0.05964365352625097, 0.22800578910179736, 2.1340218260165136, 10.07832873135544]
8891  : 2026-02-10, [0.04821829850194271, 0.24138001217526028, 2.1075580454758804, 10.352843643846915]
8892  : 2026-02-10, [0.5114712239776883, 0.3565264979493782, 1.2437005507105368, 10.888301727362396]
8893  : 2026-02-10, [0.524720819859175, 0.37243343263692413, 1.2289369588994514, 11.123908788604448]
8894  : 2026-02-10, [0.536935234997237, 0.3895756337462088, 1.2127021898203199, 11.360786941436233]
8895  : 2026-02-10, [0.5565710260448737, 0.40780429308494437, 1.205298547649886, 11.580326133220295]
8896  : 2026-02-10, [0.5724865056230745, 0.43236169034007366, 1.166902590809358, 11.828249213227494]
8897  : 2026-02-10, [0.7711900374804277, 0.7878254434760238, 1.0621571689166396, 11.62882735012691]
8898  : 2026-02-10, [0.15690843586370415, 0.6918196756871449, 1.9359676842414528, 11.715304204207698]
8899  : 2026-02-10, [0.11256725810875799, 0.5539784493953239, 2.292162961816026, 11.791291330679892]
8900  : 2026-02-10, [0.12395134515087342, 0.5837458912017013, 2.2549227777689937, 12.037379985878431]
8901  : 2026-02-10, [0.145444738660665, 0.6186116211719539, 2.2131436227371397, 12.272800017430242]
8902  : 2026-02-10, [0.06173953352168264, 0.8052374696220527, 1.9761272659972202, 12.656895730859045]
8903  : 2026-02-10, [0.07772382746478294, 0.8423040256467024, 1.9414646653754337, 12.88850748151308]
8904  : 2026-02-10, [0.1176977722926634, 0.8807575625394135, 1.945595171055797, 13.055949494112125]
8905  : 2026-02-10, [0.16161986402702336, 0.9186753114828695, 1.9293287325205302, 13.240376091969578]
8906  : 2026-02-10, [0.21311759480881812, 0.06997600124832368, 2.003165121895624, 14.213741282047232]
8907  : 2026-02-10, [0.2623733807340149, 0.11724917609874434, 1.9710467364298965, 14.399330706737345]
