Itinerary: ['earth', 'earth', 'JUPITER_BARYCENTER', 'pluto']
8970  : 2026-02-20, [0.2033982700846056, 2.6154995914449164, 14.681102138470477]
8971  : 2026-02-20, [0.21925778887982492, 2.836672421596433, 14.694069789523743]
8972  : 2026-02-20, [0.2426872827036755, 2.841450686456826, 14.915862030839499]
8973  : 2026-02-20, [0.2511765506519991, 2.883743818013338, 15.11507963133466]
8974  : 2026-02-20, [0.2418659705785871, 2.9978370738603304, 15.260296955561083]
8975  : 2026-02-20, [0.18791314148061752, 4.005009346635173, 14.557077511884208]
8976  : 2026-02-20, [0.18283731574432072, 4.270440455087101, 14.546722229168578]
8977  : 2026-02-20, [0.1265439280924217, 3.118486980527271, 16.00496909138031]
8978  : 2026-02-20, [0.11735311916281607, 3.483367086637153, 15.899279794200032]
8979  : 2026-02-20, [0.08573590514656657, 3.6733064395697754, 15.990957655283658]
8980  : 2026-02-20, [0.04772864828850523, 3.897180599898074, 16.05509075181342]
8981  : 2026-02-20, [0.31011905740357987, 1.3543937228444047, 18.585487219752014]
8982  : 2026-02-20, [0.031458821332534734, 1.6468831857867003, 18.821657992880766]
8983  : 2026-02-20, [0.09325889892523698, 3.9250078056118753, 16.731733295462888]
8984  : 2026-02-20, [0.17906670059806074, 3.6415420910597645, 17.179391208342174]
8985  : 2026-02-20, [0.26415004914613693, 3.391688429819584, 17.594161521034277]
8986  : 2026-02-20, [0.4544645980148479, 4.163265859849084, 16.88226954213607]
8987  : 2026-02-20, [0.854522362034101, 5.694861302232783, 15.200616335733114]
8988  : 2026-02-20, [1.051502217002938, 4.838701946826632, 16.10979583617043]
8989  : 2026-02-20, [0.4138013664438305, 4.191325515757766, 17.6448731177984]
8990  : 2026-02-20, [0.16563138760648188, 3.266497375168775, 19.067871237224743]
8991  : 2026-02-20, [0.9200551335559181, 4.128711495029852, 17.70123337141423]
8992  : 2026-02-20, [0.22450955566196884, 4.72070392801877, 18.054786516319258]
8993  : 2026-02-20, [1.0880322981331327, 6.535342648590126, 15.62662505327674]
8994  : 2026-02-20, [0.2258898743790398, 4.235741826100041, 19.03836829952092]
8995  : 2026-02-20, [0.31191120859670124, 3.7122010020541625, 19.725887789349134]
8996  : 2026-02-20, [0.9037296166849322, 4.192702704059136, 18.903567679255932]
8997  : 2026-02-20, [0.6031430399471684, 3.13482329291151, 20.51203366714132]
8998  : 2026-02-20, [1.6010326277153857, 6.8219834920145646, 16.07698388027005]
8999  : 2026-02-20, [0.3680082224958596, 5.756559740065317, 18.62543203743882]
9000  : 2026-03-01, [0.009664917021013885, 1.731294617597769, 8.259040465381217]
9001  : 2026-03-01, [0.011309429585723538, 1.770993601673669, 8.467696968740606]
9002  : 2026-03-01, [0.014467352332567438, 1.8067180916163472, 8.678814556051085]
9003  : 2026-03-01, [0.01775859901104426, 1.8423198478980607, 8.889921553090895]
9004  : 2026-03-01, [0.021177216722416896, 1.8757908227476623, 9.10303196052992]
9005  : 2026-03-01, [0.02781984352782052, 1.899308523816264, 9.322871632655916]
9006  : 2026-03-01, [0.03314349021894709, 1.9283502883767818, 9.53850622140427]
9007  : 2026-03-01, [0.04671772236528263, 0.6720809812413261, 11.03120129639339]
9008  : 2026-03-01, [0.05747351742471841, 0.6699414665519376, 11.272585016023344]
9009  : 2026-03-01, [0.06870669629998659, 0.6677583423587699, 11.513534961341245]
9010  : 2026-03-01, [0.08540808167240695, 0.6508434636992235, 11.763748454628368]
9011  : 2026-03-01, [0.08133611763191861, 2.919983223468383, 9.748680658899698]
9012  : 2026-03-01, [0.09377476008090581, 2.9616896995263193, 9.944535540392774]
9013  : 2026-03-01, [0.1109827156245927, 2.9854991374944593, 10.153518146880948]
9014  : 2026-03-01, [0.13319495302777445, 2.993360253189892, 10.373444793782333]
9015  : 2026-03-01, [0.15384184899515074, 3.002444365622074, 10.593713785382777]
9016  : 2026-03-01, [0.09151980136585318, 2.23380261672699, 11.674677581907158]
9017  : 2026-03-01, [0.10084189780825195, 2.257267103489626, 11.891890998702124]
9018  : 2026-03-01, [0.11435228087768023, 2.26511391735702, 12.1205338017653]
9019  : 2026-03-01, [0.12623999597377458, 2.2801655971225405, 12.343594406903685]
9020  : 2026-03-01, [0.13434895452993525, 2.3062747753863495, 12.559376270083717]
9021  : 2026-03-01, [0.19653268416006897, 0.8890562933501728, 14.164411022489759]
9022  : 2026-03-01, [0.1616185431889122, 2.327856053469926, 13.010525403341163]
9023  : 2026-03-01, [0.23501351558900355, 0.911606980696307, 14.603379503714688]
9024  : 2026-03-01, [0.20420893933019085, 2.4853573276464878, 13.310433733023322]
9025  : 2026-03-01, [0.21877936353968522, 2.4999993203387705, 13.531221316121545]
9026  : 2026-03-01, [0.20730194539075508, 3.2897743896554434, 13.002923664953801]
9027  : 2026-03-01, [0.22120034388827578, 3.321095941275412, 13.207703714836313]
9028  : 2026-03-01, [0.1963359091817652, 3.8995142035096246, 12.90414988730861]
9029  : 2026-03-01, [0.2248829800619048, 3.966586432142802, 13.058530587795293]
9030  : 2026-03-01, [0.2323866570599655, 4.0573128573965755, 13.210300485543458]
9031  : 2026-03-01, [0.1965803195299515, 2.6169418122420414, 14.936477868228009]
9032  : 2026-03-01, [0.2094233847728828, 2.849662825534328, 14.940913789692788]
9033  : 2026-03-01, [0.2251046575797903, 2.8809134773870526, 15.143981865033156]
9034  : 2026-03-01, [0.21782122890888128, 2.9831701464949503, 15.29900862459617]
9035  : 2026-03-01, [0.16726654918307385, 3.9863111370721014, 14.596422313744826]
9036  : 2026-03-01, [0.15234832669261858, 4.133703460689611, 14.71394821261777]
9037  : 2026-03-01, [0.16774412735891148, 1.0606730423282318, 18.021582830312855]
9038  : 2026-03-01, [0.14001560261561583, 1.217246869969386, 18.142737527414997]
9039  : 2026-03-01, [0.06354485312549647, 3.6495334730540168, 16.036921673820487]
9040  : 2026-03-01, [0.028015303543399418, 3.8559118527278984, 16.116072843728706]
9041  : 2026-03-01, [0.003384922672602359, 0.920367718381855, 19.326247358945544]
9042  : 2026-03-01, [0.060274166810145996, 3.855570552780495, 16.58415528040936]
9043  : 2026-03-01, [0.19763583633871648, 1.261409440293103, 19.29095472336818]
9044  : 2026-03-01, [0.24934133876345527, 4.6668359491318, 16.083822712104745]
9045  : 2026-03-01, [0.33387341168429846, 4.198174004553875, 16.717952583761825]
9046  : 2026-03-01, [0.7121215959246824, 5.686689887030209, 15.101188517045111]
9047  : 2026-03-01, [0.8641190934063864, 5.124712193238742, 15.761168713354873]
9048  : 2026-03-01, [1.044149859261715, 4.347351102345691, 16.608499038392594]
9049  : 2026-03-01, [0.4889290639012235, 3.8867534256859915, 17.874317510412784]
9050  : 2026-03-01, [0.16737265458008532, 2.030060244504856, 20.30256710091506]
9051  : 2026-03-01, [0.6666658517195281, 3.903536328144153, 18.17979782013632]
9052  : 2026-03-01, [0.30028974748824994, 4.693914895732238, 18.00579535677951]
9053  : 2026-03-01, [0.8924947441352286, 5.98799642085583, 16.36950883500894]
9054  : 2026-03-01, [0.22125801989182747, 3.927032605700387, 19.351709374407786]
9055  : 2026-03-01, [0.1979026608661763, 3.5714766006486296, 19.98062073848519]
9056  : 2026-03-01, [0.615040890198882, 5.411152909243132, 17.973806200557984]
9057  : 2026-03-01, [0.04385033716798838, 4.073588302127599, 20.132561360704415]
9058  : 2026-03-01, [1.2377944818163118, 6.889181357067998, 16.37302416111569]
9059  : 2026-03-01, [0.29417282886777013, 5.490245175908134, 18.965581995224095]
9060  : 2026-03-10, [0.009700502722311714, 0.5165097473141004, 9.473789749963588]
9061  : 2026-03-10, [0.013975676495144477, 0.5312494707928865, 9.704774852711969]
9062  : 2026-03-10, [0.01847128687950351, 0.5443696106912838, 9.937159102429213]
9063  : 2026-03-10, [0.021091184313035787, 0.5644514500639253, 10.164457365623038]
9064  : 2026-03-10, [0.025988837393417754, 0.5777259444873409, 10.39628521811924]
9065  : 2026-03-10, [0.03334758150513948, 0.5851639687675237, 10.631488449727337]
9066  : 2026-03-10, [0.04104523107117106, 0.5917017804955804, 10.867252988433247]
9067  : 2026-03-10, [0.04675992282415713, 0.605369488803998, 11.097870588371844]
9068  : 2026-03-10, [0.046735672808962264, 2.7320142191840286, 9.221250108007009]
9069  : 2026-03-10, [0.05580316121269632, 2.7830565054401366, 9.411140333347166]
9070  : 2026-03-10, [0.06726238986213726, 2.8246956230278353, 9.608041987110028]
9071  : 2026-03-10, [0.08127580384283263, 2.860138049585762, 9.808586146571406]
9072  : 2026-03-10, [0.06924757100544204, 0.732023897233228, 12.19872853176133]
9073  : 2026-03-10, [0.07645808402203617, 0.7522825799488996, 12.421259336029065]
9074  : 2026-03-10, [0.08674455550682128, 0.7627478402895596, 12.650507604203618]
9075  : 2026-03-10, [0.10322519705336738, 0.756247782802424, 12.890527020144209]
9076  : 2026-03-10, [0.11162549851198811, 0.7764377610351479, 13.111936740452865]
9077  : 2026-03-10, [0.12349721424436456, 0.7911925765833437, 13.335310209172292]
9078  : 2026-03-10, [0.13879421371111056, 0.795362703746624, 13.565843082542267]
9079  : 2026-03-10, [0.12176759313949005, 3.5672303498334874, 11.061002057027023]
9080  : 2026-03-10, [0.1324178825373346, 3.6507071929313715, 11.216874924531295]
9081  : 2026-03-10, [0.15120245991092124, 3.7087192510261473, 11.39007828906293]
9082  : 2026-03-10, [0.1630555201411375, 3.7970493600739528, 11.539895119784909]
9083  : 2026-03-10, [0.17812829436918176, 3.87894008279677, 11.692931622834049]
9084  : 2026-03-10, [0.1967055115300807, 3.954284072435671, 11.849010416034249]
9085  : 2026-03-10, [0.21043187720842546, 4.052996705934895, 11.98657141685668]
9086  : 2026-03-10, [0.22500858761721312, 4.162611260017534, 12.112380152365255]
9087  : 2026-03-10, [0.24312757064990734, 4.26193750063708, 12.244934928713013]
9088  : 2026-03-10, [0.21664268771874903, 3.339228879044665, 13.444128433236585]
9089  : 2026-03-10, [0.22313979531557784, 3.4043926423695865, 13.622467562314835]
9090  : 2026-03-10, [0.2112438932357259, 4.035607157220589, 13.253148949543686]
9091  : 2026-03-10, [0.212642829890131, 4.151527781302147, 13.385829388807723]
9092  : 2026-03-10, [0.22019687085934497, 4.252523581671399, 13.527279547469256]
9093  : 2026-03-10, [0.19136927793765338, 2.8886037716300828, 15.170026950432264]
9094  : 2026-03-10, [0.17016089279804686, 3.028239553433902, 15.301599553768051]
9095  : 2026-03-10, [0.18090323404784175, 3.0924616814462285, 15.476635084505928]
9096  : 2026-03-10, [0.13130498093321857, 4.111026758453933, 14.75766826061285]
9097  : 2026-03-10, [0.10945245788150253, 4.277369050816921, 14.863178491301577]
9098  : 2026-03-10, [0.10107338701687206, 1.2270959446568452, 18.171830668326283]
9099  : 2026-03-10, [0.06360858766713783, 1.429062144972027, 18.257329267360838]
9100  : 2026-03-10, [0.3508800695340538, 3.923978562898565, 15.725141367567382]
9101  : 2026-03-10, [0.06165379832096526, 1.5359571810065586, 18.652389020672477]
9102  : 2026-03-10, [0.14050611813179026, 1.2671170131166023, 19.092376868751607]
9103  : 2026-03-10, [0.20500664149902786, 4.6079580180066255, 15.937035340494345]
9104  : 2026-03-10, [0.35059326064457036, 3.181237608604046, 17.468169130751388]
9105  : 2026-03-10, [0.5582447712465756, 5.833834055186181, 14.857921173567242]
9106  : 2026-03-10, [0.7055984017628752, 5.323437607663144, 15.47096399057398]
9107  : 2026-03-10, [0.886213061909002, 3.4462515813644954, 17.417535356726503]
9108  : 2026-03-10, [1.0951880485790126, 5.732365205203794, 15.172446746217195]
9109  : 2026-03-10, [0.5062643370359837, 5.821706789989615, 15.922028872974401]
9110  : 2026-03-10, [0.06758959595131872, 1.723227743519104, 20.709182660529574]
9111  : 2026-03-10, [0.626440128671614, 4.744317086221469, 17.379242785106918]
9112  : 2026-03-10, [0.4777448894662378, 4.4969578328727735, 18.025297277660986]
9113  : 2026-03-10, [0.7375860800032097, 5.651933943373083, 16.860479976623708]
9114  : 2026-03-10, [0.18730902531809815, 3.5180509401751063, 19.7946400345068]
9115  : 2026-03-10, [0.27809010536861, 5.146563749435716, 18.325346145195674]
9116  : 2026-03-10, [0.8542300041380373, 4.826882909016632, 18.31888708684533]
9117  : 2026-03-10, [0.3853256778556851, 4.7552610624866976, 19.109413259657618]
9118  : 2026-03-10, [1.0149882858674422, 6.781431174523315, 16.70358053960924]
9119  : 2026-03-10, [0.9457923784270121, 5.458387567141838, 18.34582005443115]
9120  : 2026-03-20, [0.007941060667612234, 2.2005013938641125, 7.791557545468275]
9121  : 2026-03-20, [0.01142455476853528, 2.261379861497249, 7.977195583734216]
9122  : 2026-03-20, [0.01508837871758318, 2.323757791366533, 8.161153829915884]
9123  : 2026-03-20, [0.018926549471713978, 2.384291362134705, 8.346782088393581]
9124  : 2026-03-20, [0.021185987479308048, 2.451311285419114, 8.527502727101577]
9125  : 2026-03-20, [0.027157752451579344, 2.5081101344057437, 8.714732113142677]
9126  : 2026-03-20, [0.03340020501399323, 2.5635239294022583, 8.90307586558375]
9127  : 2026-03-20, [0.02861050694702187, 2.670706691123265, 9.050682801929714]
9128  : 2026-03-20, [0.03324061760085983, 2.7388314450071714, 9.227927937391968]
9129  : 2026-03-20, [0.03606194956926932, 2.811976149067941, 9.40196190136279]
9130  : 2026-03-20, [0.04104710706959758, 2.8813257623900883, 9.577627130540314]
9131  : 2026-03-20, [0.048324768429959676, 2.9441764065607248, 9.757498825009314]
9132  : 2026-03-20, [0.05593421516562172, 3.0090359705726386, 9.935029814261739]
9133  : 2026-03-20, [0.06165799793904471, 3.0809374877455586, 10.107404514315396]
9134  : 2026-03-20, [0.0698796603379297, 3.1488962568345746, 10.281224082827496]
9135  : 2026-03-20, [0.08069451267420086, 3.2075520493830583, 10.461753437942741]
9136  : 2026-03-20, [0.08729836986014723, 3.2848883850001287, 10.627813245139725]
9137  : 2026-03-20, [0.09657377752276936, 3.3563669714694053, 10.797059251007827]
9138  : 2026-03-20, [0.10615903561093686, 3.4262598067688996, 10.967581157620163]
9139  : 2026-03-20, [0.1187003204581159, 3.492759501874031, 11.138540177667853]
9140  : 2026-03-20, [0.12923262851981202, 3.5706944625720287, 11.300072908908161]
9141  : 2026-03-20, [0.14276082228085504, 3.640130627437749, 11.467108550281397]
9142  : 2026-03-20, [0.15424951177025606, 3.7222281650654065, 11.623522323164337]
9143  : 2026-03-20, [0.16909285946913896, 3.803302637125366, 11.777604503405493]
9144  : 2026-03-20, [0.18162816669102197, 3.891227858946396, 11.927143974362581]
9145  : 2026-03-20, [0.20055767118063395, 3.9677440173946055, 12.081698311424763]
9146  : 2026-03-20, [0.21178750779504565, 4.082840752594079, 12.205371739610875]
9147  : 2026-03-20, [0.22946540307814156, 4.179884743605292, 12.340649853316567]
9148  : 2026-03-20, [0.23604178616271831, 4.332335588359497, 12.431622625477788]
9149  : 2026-03-20, [0.2587685626791586, 4.438828496901072, 12.55240294041977]
9150  : 2026-03-20, [0.21271273421228837, 3.43042397553517, 13.85686329025254]
9151  : 2026-03-20, [0.1938646235229703, 4.1046420413992255, 13.451493335077803]
9152  : 2026-03-20, [0.1948321751299536, 4.221486257790276, 13.58368156707977]
9153  : 2026-03-20, [0.18970534128520522, 4.370335274566619, 13.689959384148173]
9154  : 2026-03-20, [0.16225965236730522, 2.9502908140841893, 15.387449533548503]
9155  : 2026-03-20, [0.13780471138072906, 3.1053486004801516, 15.506846688139118]
9156  : 2026-03-20, [0.10143412613001185, 4.114859021665409, 14.78370685220458]
9157  : 2026-03-20, [0.07904548672700637, 4.282971136934245, 14.887983376338747]
9158  : 2026-03-20, [0.06210839527117165, 1.2215477086897812, 18.216343896039046]
9159  : 2026-03-20, [0.019844832021519127, 1.4354064346461697, 18.29474873333231]
9160  : 2026-03-20, [0.02820282898841458, 1.446994086407205, 18.524803084604383]
9161  : 2026-03-20, [0.10528247055389982, 1.1811267496725062, 18.963590779773593]
9162  : 2026-03-20, [0.1458633231971974, 4.43157227392575, 15.922564402877052]
9163  : 2026-03-20, [0.2824830490004352, 3.182073774809994, 17.28544317618957]
9164  : 2026-03-20, [0.4533039564096659, 5.761519318970131, 14.785176724620202]
9165  : 2026-03-20, [0.592795882490416, 4.305955683203223, 16.35124843430636]
9166  : 2026-03-20, [0.7281181329924745, 3.7523233924752906, 17.019558474532236]
9167  : 2026-03-20, [0.44802549950933307, 5.048397003776808, 16.25357749671386]
9168  : 2026-03-20, [0.9327832021252671, 4.9518352277789015, 16.11538157009583]
9169  : 2026-03-20, [0.3845734692480578, 5.066295089965404, 16.79913144078654]
9170  : 2026-03-20, [0.0385409034793486, 1.4081061410306472, 21.053352955490006]
9171  : 2026-03-20, [0.561445741004223, 4.140905712498226, 18.047648546497552]
9172  : 2026-03-20, [0.577921663246304, 4.279379415655248, 18.142698921098447]
9173  : 2026-03-20, [0.6227495031855064, 5.352885609687489, 17.274364887127003]
9174  : 2026-03-20, [0.5989822315433342, 4.095712582208719, 18.805305186247946]
9175  : 2026-03-20, [0.4509306829020922, 4.651771113299523, 18.647298203798385]
9176  : 2026-03-20, [0.6224921411919149, 4.323390072561579, 19.054117786246508]
9177  : 2026-03-20, [0.5432584402872294, 4.734704402479966, 18.97203715723281]
9178  : 2026-03-20, [0.6090577613428168, 5.638412140298872, 18.252530098358314]
9179  : 2026-03-20, [0.475941896108149, 5.0644263884933505, 19.2096317153985]
9180  : 2026-04-01, [0.009534666528819433, 2.1414453225472085, 7.849020010923972]
9181  : 2026-04-01, [0.01143494020183516, 2.206907886039871, 8.031657173758294]
9182  : 2026-04-01, [0.011745538561801511, 2.2770418221096866, 8.211212639328512]
9183  : 2026-04-01, [0.01550723534924902, 2.3382974402571675, 8.396195324393583]
9184  : 2026-04-01, [0.017679968402360968, 2.404587172354795, 8.577732859242845]
9185  : 2026-04-01, [0.021763214030856494, 2.4669970330512663, 8.761239752917877]
9186  : 2026-04-01, [0.024185119403806306, 2.5374166079357585, 8.938398272660436]
9187  : 2026-04-01, [0.0286003068939419, 2.6003475519939223, 9.121052141112136]
9188  : 2026-04-01, [0.031274545094365724, 2.672680133625521, 9.296045321280113]
9189  : 2026-04-01, [0.03604233780563109, 2.739051612695936, 9.474906049498433]
9190  : 2026-04-01, [0.04099308399124675, 2.8029226880236755, 9.65608422798508]
9191  : 2026-04-01, [0.04616970895963731, 2.8710288661782792, 9.832801424862083]
9192  : 2026-04-01, [0.05368306930253631, 2.931634393421862, 10.014682537275602]
9193  : 2026-04-01, [0.05932223352231455, 3.0006317817683197, 10.190045984709364]
9194  : 2026-04-01, [0.06745970347131185, 3.0670895709305834, 10.365450725598105]
9195  : 2026-04-01, [0.0758800862292953, 3.129417165613743, 10.544702748156961]
9196  : 2026-04-01, [0.08463822974046709, 3.1941131734388413, 10.721248596820693]
9197  : 2026-04-01, [0.09142757483280456, 3.271262769940354, 10.887309655226842]
9198  : 2026-04-01, [0.1008419726108341, 3.3378285633425344, 11.061329464046631]
9199  : 2026-04-01, [0.11316026279807469, 3.400045231029028, 11.236794506172897]
9200  : 2026-04-01, [0.12098662237625409, 3.4849394734542694, 11.394073904169478]
9201  : 2026-04-01, [0.13419337711714052, 3.5495322780532996, 11.56627434482956]
9202  : 2026-04-01, [0.14797454558703424, 3.6164679507237283, 11.735557503689238]
9203  : 2026-04-01, [0.1543237737945346, 3.720214209220778, 11.875462016984688]
9204  : 2026-04-01, [0.16932439610348873, 3.800382401588498, 12.030293202308014]
9205  : 2026-04-01, [0.1792141138663782, 3.8993580882909287, 12.171427797842695]
9206  : 2026-04-01, [0.19539118848685091, 3.984386149932383, 12.320222661580766]
9207  : 2026-04-01, [0.21242294726186017, 4.075455975389316, 12.462121077348824]
9208  : 2026-04-01, [0.21828879735074655, 4.219320105115373, 12.56239109753388]
9209  : 2026-04-01, [0.22478197365548994, 4.381828888447574, 12.643389137896937]
9210  : 2026-04-01, [0.24106501309652356, 4.511235710140404, 12.747699276763072]
9211  : 2026-04-01, [0.19064913940540762, 3.4737952227981346, 14.085555637796459]
9212  : 2026-04-01, [0.16958767810753833, 4.174891318219798, 13.655521003672664]
9213  : 2026-04-01, [0.16063605724116187, 4.324712050191629, 13.76465189256721]
9214  : 2026-04-01, [0.14839428991793865, 4.50725561166292, 13.844350098419142]
9215  : 2026-04-01, [0.10850197576612569, 3.075683047249779, 15.565814976984095]
9216  : 2026-04-01, [0.08314901908645117, 3.235179281950261, 15.681671698963289]
9217  : 2026-04-01, [0.04449285656052122, 0.9630019394980827, 18.242505203941395]
9218  : 2026-04-01, [0.015158960016898695, 1.11839438845918, 18.366446651523923]
9219  : 2026-04-01, [0.007888650253021335, 1.2893293427597232, 18.452782006987253]
9220  : 2026-04-01, [0.0601831911040169, 4.458533546982857, 15.481283261913127]
9221  : 2026-04-01, [0.13168126205467628, 3.3896829212683715, 16.728635816676956]
9222  : 2026-04-01, [0.21035159731441433, 3.1422045781072114, 17.147443824578374]
9223  : 2026-04-01, [0.37459720386073775, 4.719081093394039, 15.656321702745224]
9224  : 2026-04-01, [0.47713742670066267, 4.371952389548151, 16.150910183751186]
9225  : 2026-04-01, [0.5518400093740055, 5.188488229237379, 15.509671761388615]
9226  : 2026-04-01, [0.2864440953265362, 4.115566508199584, 17.09798939647388]
9227  : 2026-04-01, [0.5027421482720072, 4.223858305250898, 17.02339954647709]
9228  : 2026-04-01, [0.7533838567598506, 4.318533160090211, 16.928082983149938]
9229  : 2026-04-01, [0.5428037437330101, 4.332050612189378, 17.375145644077612]
9230  : 2026-04-01, [0.7096535697285601, 3.9856827709857727, 17.80466365928567]
9231  : 2026-04-01, [0.5040165686711424, 3.5832395018525762, 18.66274392947628]
9232  : 2026-04-01, [0.7112852575515664, 4.18935366129901, 18.099361081149425]
9233  : 2026-04-01, [0.7047315184121699, 3.7848150846324886, 18.76045339695534]
9234  : 2026-04-01, [0.03915473321407677, 4.242993501586387, 19.217851765199537]
9235  : 2026-04-01, [0.2068396295361917, 3.710496047320305, 19.832664323143504]
9236  : 2026-04-01, [0.48692672394664077, 4.78079206684842, 18.732281209204938]
9237  : 2026-04-01, [0.8153054644228842, 6.202917336973856, 17.23177719860326]
9238  : 2026-04-01, [0.5338340302001879, 2.566318191865263, 21.39984777793455]
9239  : 2026-04-01, [0.3556757669692693, 5.2460816236864725, 19.14824260934426]
9240  : 2026-04-10, [0.009543498795623342, 2.100446984206189, 7.8900095169981865]
9241  : 2026-04-10, [0.011442274458609401, 2.1639169736392914, 8.074640751902098]
9242  : 2026-04-10, [0.011753091200332154, 2.232945552998852, 8.255301355800816]
9243  : 2026-04-10, [0.013788425633618975, 2.298084327069557, 8.438127247296825]
9244  : 2026-04-10, [0.01768586506251432, 2.358597974715241, 8.623716160222244]
9245  : 2026-04-10, [0.019951311440078293, 2.4239754690809323, 8.80607321947899]
9246  : 2026-04-10, [0.02417070317931471, 2.4857067479342, 8.990122548886484]
9247  : 2026-04-10, [0.026681647998887767, 2.554138021307276, 9.169180330693836]
9248  : 2026-04-10, [0.031240099741890293, 2.6174290475228026, 9.351330852735309]
9249  : 2026-04-10, [0.035989405184148254, 2.681431031696031, 9.532579563119823]
9250  : 2026-04-10, [0.04093794346657951, 2.7456043728836006, 9.713457683649821]
9251  : 2026-04-10, [0.04608479100551602, 2.809640759495576, 9.894274449498907]
9252  : 2026-04-10, [0.05144453591802929, 2.875736153389334, 10.072819310692635]
9253  : 2026-04-10, [0.05921139366837719, 2.9369150810761435, 10.253873525255479]
9254  : 2026-04-10, [0.06729383737761405, 2.997429444126889, 10.435276718495498]
9255  : 2026-04-10, [0.07340054851227601, 3.06638449001889, 10.610214961468834]
9256  : 2026-04-10, [0.0797708924792672, 3.137648076582644, 10.78258103093809]
9257  : 2026-04-10, [0.08875628867568623, 3.2027909959033387, 10.958452715420975]
9258  : 2026-04-10, [0.09808130084966221, 3.26736959960366, 11.134549099546678]
9259  : 2026-04-10, [0.1078260607102414, 3.336991305653804, 11.305182633635955]
9260  : 2026-04-10, [0.1179349306463883, 3.407200591527237, 11.474864477826376]
9261  : 2026-04-10, [0.12590413992845692, 3.4905909112371654, 11.633504948834377]
9262  : 2026-04-10, [0.14201327564141009, 3.5438379161058537, 11.814148808252737]
9263  : 2026-04-10, [0.14816296726010064, 3.6438319122955827, 11.958005120444318]
9264  : 2026-04-10, [0.15734242628640902, 3.7385068084541135, 12.104150765259476]
9265  : 2026-04-10, [0.1724793633796734, 3.8139952256594865, 12.26352541096084]
9266  : 2026-04-10, [0.17976021507064535, 3.9272255801139337, 12.393014204815424]
9267  : 2026-04-10, [0.18754036431340648, 4.052698352260605, 12.509761283425988]
9268  : 2026-04-10, [0.19555971735933178, 4.17928685150711, 12.625153431133558]
9269  : 2026-04-10, [0.2074051313473086, 4.3106556588056915, 12.731939209846999]
9270  : 2026-04-10, [0.21347248911506483, 4.471852165404699, 12.814675345480238]
9271  : 2026-04-10, [0.2233149103773882, 4.63513132459886, 12.891553765023753]
9272  : 2026-04-10, [0.1680794971475287, 3.5479691903752566, 14.283951312477214]
9273  : 2026-04-10, [0.1414413756081559, 4.290036740935263, 13.818521883456581]
9274  : 2026-04-10, [0.1348885447122, 4.437344409724862, 13.927767045562936]
9275  : 2026-04-10, [0.13230504921559905, 1.088099921817587, 17.529595028966817]
9276  : 2026-04-10, [0.0589153010507924, 3.219756840396041, 15.721327858553167]
9277  : 2026-04-10, [0.024489910311513034, 3.4202672543811268, 15.805242835307363]
9278  : 2026-04-10, [0.1815314657160655, 2.958351756345705, 16.360116777938227]
9279  : 2026-04-10, [0.04466535327437249, 3.4718555833281446, 16.233479063397482]
9280  : 2026-04-10, [0.1041670520396786, 3.2980586992864924, 16.59777424867383]
9281  : 2026-04-10, [0.20083687772731074, 5.0498239746413685, 14.999339147631321]
9282  : 2026-04-10, [0.2883462648283544, 4.771441641004527, 15.44021209416712]
9283  : 2026-04-10, [0.47562180908891794, 3.370762404584296, 16.903615786326785]
9284  : 2026-04-10, [0.8168840859673041, 5.442928423159277, 14.740187490873423]
9285  : 2026-04-10, [0.5088481851383959, 4.404743564514925, 16.33640825034668]
9286  : 2026-04-10, [0.3515447134737337, 3.6751041589271676, 17.4733511275991]
9287  : 2026-04-10, [0.5725806986719423, 3.8183669713840693, 17.35905232994399]
9288  : 2026-04-10, [0.3740109668068787, 4.2420666084445475, 17.383922424748572]
9289  : 2026-04-10, [0.5029240747015664, 3.0491520286047757, 18.697923896693656]
9290  : 2026-04-10, [0.6730736730993501, 3.3671771012240335, 18.459749225676617]
9291  : 2026-04-10, [0.3105539108041928, 1.6790215263490809, 20.76042456284673]
9292  : 2026-04-10, [0.2682013080518343, 1.6027313981643097, 21.129067293783855]
9293  : 2026-04-10, [0.08026891593708657, 3.8739637494671064, 19.29576733459581]
9294  : 2026-04-10, [0.048683741788222705, 4.054936894650475, 19.3963793635613]
9295  : 2026-04-10, [0.38295383515937836, 1.8047245533128913, 21.562321611527732]
9296  : 2026-04-10, [1.0019639149669868, 5.9400222052950244, 17.05801387973799]
9297  : 2026-04-10, [0.5929216685002211, 2.9730209548738262, 20.684057376625955]
9298  : 2026-04-10, [0.18111283421652766, 5.7349484961823345, 18.58393866960114]
9299  : 2026-04-10, [0.27347662754243685, 5.3694078210120955, 19.107115551445467]
9300  : 2026-04-20, [1.942094289996461e-09, 2.101073757299971, 7.898926240757934]
9301  : 2026-04-20, [1.996870290890539e-09, 2.1717055785961445, 8.078294419406983]
9302  : 2026-04-20, [2.0520519937840694e-09, 2.243283679909399, 8.25671631803855]
9303  : 2026-04-20, [2.1080526868193716e-09, 2.3167075985567687, 8.433292399335178]
9304  : 2026-04-20, [2.164565110752401e-09, 2.3912045078275352, 8.6087954900079]
9305  : 2026-04-20, [2.222041357174218e-09, 2.4677353378949696, 8.782264659882989]
