Itinerary: ['earth', 'venus', 'saturn', 'pluto']
8732  : 2026-01-10, [0.43832890579439154, 2.6432758171479334, 14.918395277057677]
8733  : 2026-01-10, [0.441910874229583, 2.6673699258206254, 15.140719199949789]
8734  : 2026-01-10, [0.44529828586203213, 2.689651952348985, 15.365049761788983]
8735  : 2026-01-10, [0.4469080846758365, 2.703617973696844, 15.59947394162732]
8736  : 2026-01-10, [0.4521705016114835, 2.736432933960489, 15.811396564428026]
8737  : 2026-01-10, [0.45549204057812254, 2.7594947019147757, 16.035013257507103]
8738  : 2026-01-10, [0.45862768026845063, 2.7802528098346815, 16.26111950989687]
8739  : 2026-01-10, [0.46376023962013374, 2.8121327344032876, 16.47410702597658]
8740  : 2026-01-10, [0.4668862454806673, 2.833947525965474, 16.699166228553857]
8741  : 2026-01-10, [0.46999456127004097, 2.855471423174387, 16.92453401555557]
8742  : 2026-01-10, [0.4729919579333966, 2.8763939578610818, 17.150614084205518]
8743  : 2026-01-10, [0.47800601419757793, 2.9079645024118084, 17.364029483390613]
8744  : 2026-01-10, [0.4808745839490837, 2.928220609132725, 17.59090480691819]
8745  : 2026-01-10, [0.48583589683579587, 2.959261185050865, 17.80490291811334]
8746  : 2026-01-10, [0.48862227262374475, 2.9788508042534145, 18.03252692312284]
8747  : 2026-01-10, [0.4913610390951751, 2.9985014220345225, 18.2601375388703]
8748  : 2026-01-10, [0.4940065033882392, 3.0176581431270235, 18.48833535348474]
8749  : 2026-01-10, [0.4965961864876312, 3.0362584262665306, 18.717145387245836]
8750  : 2026-01-10, [0.5013001155512071, 3.0653135284319926, 18.9333863560168]
8751  : 2026-01-10, [0.506209514144076, 3.097119137954112, 19.146671347901812]
8752  : 2026-01-10, [0.5086562656612598, 3.114995858217718, 19.37634787612102]
8753  : 2026-01-10, [0.508789953779203, 3.121451972101428, 19.619758074119368]
8754  : 2026-01-10, [0.5133668645595202, 3.150150245246006, 19.83648289019447]
8755  : 2026-01-10, [0.5181255716221512, 3.180912773699152, 20.050961654678698]
8756  : 2026-01-10, [0.5226824444510798, 3.2092039113607522, 20.268113644188166]
8757  : 2026-01-10, [0.5248025263250137, 3.2250538122163386, 20.500143661458644]
8758  : 2026-01-10, [0.5295395922405214, 3.2560969528020367, 20.71436345495744]
8759  : 2026-01-10, [0.5315622553283547, 3.27146184474999, 20.946975899921657]
8760  : 2026-01-20, [0.08736669184334617, 2.020430696459386, 7.892202611697267]
8761  : 2026-01-20, [0.08940120671309466, 2.067855140167859, 8.092743653119047]
8762  : 2026-01-20, [0.08907743417346632, 2.1048320240080014, 8.30609054181853]
8763  : 2026-01-20, [0.08985074427177442, 2.1468025726149316, 8.513346683113294]
8764  : 2026-01-20, [0.09178754767672268, 2.193483596632672, 8.714728855690606]
8765  : 2026-01-20, [0.09247245726191289, 2.234967773707115, 8.922559769030972]
8766  : 2026-01-20, [0.09309157166579993, 2.2759740725769784, 9.130934355757223]
8767  : 2026-01-20, [0.09364979739367633, 2.316618872209884, 9.33973133039644]
8768  : 2026-01-20, [0.09278172740375892, 2.3503755962912773, 9.556842676304964]
8769  : 2026-01-20, [0.09318926057346356, 2.3901613501170753, 9.766649389309462]
8770  : 2026-01-20, [0.09353611415529617, 2.4295884786961492, 9.976875407148556]
8771  : 2026-01-20, [0.09382236493444107, 2.468657800732094, 10.187519834333465]
8772  : 2026-01-20, [0.09405316235167319, 2.507505376473427, 10.3984414611749]
8773  : 2026-01-20, [0.09421853967727273, 2.5458661257584, 10.60991533456433]
8774  : 2026-01-20, [0.09280331782278506, 2.577664469052079, 10.829532213125136]
8775  : 2026-01-20, [0.09281858800958681, 2.6151955770268773, 11.041985834963537]
8776  : 2026-01-20, [0.09277780076527786, 2.65262703444966, 11.254595164785062]
8777  : 2026-01-20, [0.09267272494935956, 2.6894593308515393, 11.467867944199101]
8778  : 2026-01-20, [0.09087012846179603, 2.719382510767676, 11.689747360770527]
8779  : 2026-01-20, [0.0906153122245525, 2.75539680316903, 11.903987884606417]
8780  : 2026-01-20, [0.09030057973469338, 2.791063753467139, 12.118635666798166]
8781  : 2026-01-20, [0.08995627555151997, 2.8279280061460037, 12.332115718302477]
8782  : 2026-01-20, [0.0877619535462456, 2.8559321192484632, 12.55630592720529]
8783  : 2026-01-20, [0.08544256448690238, 2.8834647049084543, 12.781092730604643]
8784  : 2026-01-20, [0.08483326100622054, 2.917700226781979, 12.9974665122118]
8785  : 2026-01-20, [0.08229935082594188, 2.9441811882555786, 13.22351946091848]
8786  : 2026-01-20, [0.07964585679035353, 2.970100663349487, 13.45025347986016]
8787  : 2026-01-20, [0.07686782076136005, 2.995626322696356, 13.677505856542284]
8788  : 2026-01-20, [0.41981466647226506, 2.4350074871175753, 14.145177846410162]
8789  : 2026-01-20, [0.4236263501444149, 2.459171089182973, 14.367202560672613]
8790  : 2026-01-20, [0.42737031124360203, 2.482784225732416, 14.589845463023982]
8791  : 2026-01-20, [0.43090246399582793, 2.504310248853542, 14.81478728715063]
8792  : 2026-01-20, [0.4343625112479116, 2.5256819290695693, 15.03995555968252]
8793  : 2026-01-20, [0.43788496667573906, 2.548166292840823, 15.263948740483437]
8794  : 2026-01-20, [0.4413434669849538, 2.570341726660539, 15.488314806354506]
8795  : 2026-01-20, [0.4447345904779058, 2.59194446333942, 15.713320946182675]
8796  : 2026-01-20, [0.4479026664921026, 2.6115599405031733, 15.940537393004725]
8797  : 2026-01-20, [0.45305597809413833, 2.642359395914768, 16.154584625991095]
8798  : 2026-01-20, [0.45625402905150864, 2.6629725552610624, 16.38077341568743]
8799  : 2026-01-20, [0.4593888353323561, 2.6832750434321557, 16.607336121235488]
8800  : 2026-01-20, [0.4624547633032566, 2.703496761082569, 16.834048475614175]
8801  : 2026-01-20, [0.46746083772536895, 2.733292401532188, 17.04924676074244]
8802  : 2026-01-20, [0.47039404780213906, 2.752569972553057, 17.277035979644804]
8803  : 2026-01-20, [0.4733003114373146, 2.7714783979358795, 17.505221290626807]
8804  : 2026-01-20, [0.4761141891136883, 2.789900823315018, 17.733984987571294]
8805  : 2026-01-20, [0.4809511088113719, 2.8190821717829424, 17.949966719405687]
8806  : 2026-01-20, [0.4857797665426678, 2.8479498930467284, 18.166270340410605]
8807  : 2026-01-20, [0.4884550345449489, 2.865389201876175, 18.39615576357888]
8808  : 2026-01-20, [0.4910711827113989, 2.8828229331420863, 18.626105884146515]
8809  : 2026-01-20, [0.4935832298550682, 2.8997077039777377, 18.856709066167195]
8810  : 2026-01-20, [0.49825466794359835, 2.927447923053368, 19.074297409003034]
8811  : 2026-01-20, [0.5030852668486324, 2.957326682881385, 19.289588050269984]
8812  : 2026-01-20, [0.5032333473904484, 2.962431523063602, 19.53433512954595]
8813  : 2026-01-20, [0.5078164891443515, 2.9894115387498386, 19.752771972105812]
8814  : 2026-01-20, [0.5123459640788098, 3.016384809216752, 19.97126922670444]
8815  : 2026-01-20, [0.517055819967227, 3.0453622455889717, 20.187581934443802]
8816  : 2026-01-20, [0.5192358187764577, 3.0606669988541584, 20.420097182369386]
8817  : 2026-01-20, [0.5238990555757006, 3.0894258121436433, 20.636675132280658]
8818  : 2026-01-20, [0.5259424408345564, 3.1038239763650113, 20.87023358280043]
8819  : 2026-01-20, [0.5281116308293953, 3.120540498250802, 21.101347870919803]
8820  : 2026-02-01, [0.08512277387860152, 1.957541954638074, 7.957335271483323]
8821  : 2026-02-01, [0.08477063628793606, 1.9927552239609119, 8.172474139751152]
8822  : 2026-02-01, [0.08669302545067929, 2.0382433970927587, 8.375063577456562]
8823  : 2026-02-01, [0.08739285496338825, 2.0784446446846347, 8.584162500351978]
8824  : 2026-02-01, [0.08803641015967303, 2.1183028638962536, 8.793660725944074]
8825  : 2026-02-01, [0.08861371040655873, 2.157677438363057, 9.003708851230384]
8826  : 2026-02-01, [0.08911028414842762, 2.1958778155074716, 9.2150119003441]
8827  : 2026-02-01, [0.08956448728654105, 2.2344910098597075, 9.425944502853751]
8828  : 2026-02-01, [0.08859839227863021, 2.2671107602739116, 9.64429084744746]
8829  : 2026-02-01, [0.08890058994585119, 2.3048598929478197, 9.85623951710633]
8830  : 2026-02-01, [0.09056340392311242, 2.3483304946961927, 10.061106101380696]
8831  : 2026-02-01, [0.0907727944508014, 2.38546822438128, 10.27375898116792]
8832  : 2026-02-01, [0.08944428144217081, 2.416124923811087, 10.494430794746743]
8833  : 2026-02-01, [0.08950810520296643, 2.452694325642049, 10.707797569154984]
8834  : 2026-02-01, [0.08950526438274789, 2.4886142304518537, 10.921880505165397]
8835  : 2026-02-01, [0.08944564903755087, 2.5244148060434157, 11.136139544919033]
8836  : 2026-02-01, [0.08932151097071027, 2.559612097865956, 11.351066391163334]
8837  : 2026-02-01, [0.08751404013279979, 2.5878948546024088, 11.57459110526479]
8838  : 2026-02-01, [0.08723906684951808, 2.6222463310983195, 11.790514602052163]
8839  : 2026-02-01, [0.08693687435514058, 2.6579788242256206, 12.00508430141924]
8840  : 2026-02-01, [0.08654123730420667, 2.6916408840872896, 12.221817878608503]
8841  : 2026-02-01, [0.08434157667661737, 2.7181634177373395, 12.447495005586044]
8842  : 2026-02-01, [0.08201333399083983, 2.7438009215096097, 12.67418574449955]
8843  : 2026-02-01, [0.08137636941955709, 2.7762850405581845, 12.89233859002226]
8844  : 2026-02-01, [0.07883827284528237, 2.8011796914211793, 13.119982035733539]
8845  : 2026-02-01, [0.07617322338701804, 2.825410749542316, 13.348416027070666]
8846  : 2026-02-01, [0.4078865439046003, 2.2576883076273053, 13.834425148468094]
8847  : 2026-02-01, [0.4134218126595304, 2.289416285494929, 14.04716190184554]
8848  : 2026-02-01, [0.4170724153570345, 2.3099936204034512, 14.272933964239515]
8849  : 2026-02-01, [0.420807725665749, 2.3319574825976384, 14.497234791736613]
8850  : 2026-02-01, [0.4226118475908022, 2.3425234649184925, 14.734864687490704]
8851  : 2026-02-01, [0.4279598438917074, 2.3730976473016243, 14.948942508806669]
8852  : 2026-02-01, [0.4314691545269849, 2.3936976607970877, 15.174833184675927]
8853  : 2026-02-01, [0.43295888720875686, 2.402650983684852, 15.414390129106392]
8854  : 2026-02-01, [0.4381605412822438, 2.432247301550429, 15.629592157167327]
8855  : 2026-02-01, [0.44147390310469026, 2.4519079908828543, 15.856618106012457]
8856  : 2026-02-01, [0.4446834937125962, 2.4711380013204223, 16.08417850496698]
8857  : 2026-02-01, [0.4477594026657421, 2.486209224089193, 16.316031373245064]
8858  : 2026-02-01, [0.45084791989595185, 2.5060862017238628, 16.543065878380187]
8859  : 2026-02-01, [0.4558139803615236, 2.5341923305236502, 16.759993689114825]
8860  : 2026-02-01, [0.45879917570053297, 2.552029896505876, 16.98917092779359]
8861  : 2026-02-01, [0.463722314787674, 2.5799425298649297, 17.206335155347396]
8862  : 2026-02-01, [0.4666056015556945, 2.5969033088892033, 17.4364910895551]
8863  : 2026-02-01, [0.46939068325737354, 2.613590094906424, 17.667019221836203]
8864  : 2026-02-01, [0.47423157166618346, 2.6408212465148613, 17.884947181818955]
8865  : 2026-02-01, [0.4769167825382969, 2.656993503332215, 18.116089714129487]
8866  : 2026-02-01, [0.47957520041838625, 2.672762528706522, 18.34766227087509]
8867  : 2026-02-01, [0.48214068635825963, 2.688039706318835, 18.579819607322907]
8868  : 2026-02-01, [0.4846025865551914, 2.702767070748463, 18.812630342696345]
8869  : 2026-02-01, [0.4914287789336678, 2.7404119161317415, 19.018159304934592]
8870  : 2026-02-01, [0.4940138240360156, 2.7567490370188916, 19.24923713894509]
8871  : 2026-02-01, [0.4985812109943982, 2.7822364606224377, 19.469182328383162]
8872  : 2026-02-01, [0.5008705887822966, 2.79607882422299, 19.703050586994717]
8873  : 2026-02-01, [0.5033226303229557, 2.8120967566785895, 19.934580612998456]
8874  : 2026-02-01, [0.5077711406133211, 2.8369508772881886, 20.15527798209849]
8875  : 2026-02-01, [0.5122010926216037, 2.8613865066964026, 20.376412400681993]
8876  : 2026-02-01, [0.5168069792477837, 2.888387818822033, 20.594805201930182]
8877  : 2026-02-01, [0.5188697191154318, 2.9007604245778214, 20.830369856306746]
8878  : 2026-02-01, [0.5234280744458418, 2.927541940838335, 21.049029984715823]
8879  : 2026-02-01, [0.5253460475234778, 2.938823300878713, 21.28583065159781]
8880  : 2026-02-10, [0.08169119143518548, 1.901278647319805, 8.01703016124501]
8881  : 2026-02-10, [0.09540906170126635, 2.123281606277136, 8.031309332021598]
8882  : 2026-02-10, [0.09642099009331734, 2.169567581368829, 8.234011428537853]
8883  : 2026-02-10, [0.08491667596541032, 2.023584452729399, 8.64149887130519]
8884  : 2026-02-10, [0.08548286556099088, 2.06188195870377, 8.852635175735239]
8885  : 2026-02-10, [0.08599420802005985, 2.0998670799473036, 9.064138712032635]
8886  : 2026-02-10, [0.08641951075394111, 2.136653779932328, 9.27692670931373]
8887  : 2026-02-10, [0.08680514225448341, 2.1738205612900297, 9.489374296455486]
8888  : 2026-02-10, [0.0871470788578046, 2.2115350415359423, 9.701317879606254]
8889  : 2026-02-10, [0.08741045398344967, 2.248110989480359, 9.91447855653619]
8890  : 2026-02-10, [0.08615614640000199, 2.277202899831047, 10.13664095376895]
8891  : 2026-02-10, [0.08626677387135237, 2.312894055247482, 10.350839170881166]
8892  : 2026-02-10, [0.08631043789610808, 2.3479358713844007, 10.565753690719491]
8893  : 2026-02-10, [0.08629844518498543, 2.3828858177127157, 10.780815737102298]
8894  : 2026-02-10, [0.08622349592332257, 2.4174186061604637, 10.996357897916214]
8895  : 2026-02-10, [0.08608558345585035, 2.4513931464927685, 11.21252127005138]
8896  : 2026-02-10, [0.08588874350697245, 2.4851918961341544, 11.428919360358874]
8897  : 2026-02-10, [0.08565986132866336, 2.520041250995261, 11.644298887676078]
8898  : 2026-02-10, [0.08533861971680509, 2.5530513700889124, 11.861610010194282]
8899  : 2026-02-10, [0.08326180286659939, 2.578730041312037, 12.088008155821365]
8900  : 2026-02-10, [0.08105462251661938, 2.6037625429262414, 12.31518283455714]
8901  : 2026-02-10, [0.08050055401912959, 2.635723967125857, 12.533775478855013]
8902  : 2026-02-10, [0.07807934091266182, 2.6597053869288625, 12.762215272158477]
8903  : 2026-02-10, [0.07739462751659042, 2.692186562590451, 12.980418809892958]
8904  : 2026-02-10, [0.076624275020425, 2.7229737202202338, 13.200402004759342]
8905  : 2026-02-10, [0.4031152312193971, 2.150256716268799, 13.696628052511805]
8906  : 2026-02-10, [0.4068784561655004, 2.1703230329037946, 13.922798510930704]
8907  : 2026-02-10, [0.41071287379487, 2.1910224367444897, 14.14826468946064]
8908  : 2026-02-10, [0.4143139273639631, 2.2102933351548537, 14.375392737481183]
8909  : 2026-02-10, [0.41797196279111, 2.2304585765978566, 14.601569460611033]
8910  : 2026-02-10, [0.4196858317001878, 2.239291699430741, 14.84102246886907]
8911  : 2026-02-10, [0.4249627542855591, 2.268151475224537, 15.056885770489904]
8912  : 2026-02-10, [0.4284235653151735, 2.2873028959957007, 15.284273538689124]
8913  : 2026-02-10, [0.4316673448384825, 2.304110804531941, 15.514221850629575]
8914  : 2026-02-10, [0.4349603078235936, 2.322401058195535, 15.74263863398087]
8915  : 2026-02-10, [0.440073857991877, 2.350201882853694, 15.95972425915443]
8916  : 2026-02-10, [0.44326959276482575, 2.3677645364536812, 16.188965870781495]
8917  : 2026-02-10, [0.4443326503090384, 2.3729365008883008, 16.432730848802663]
8918  : 2026-02-10, [0.44736196861363553, 2.389646523859864, 16.6629915075265]
8919  : 2026-02-10, [0.452294896230591, 2.4165241626460903, 16.88118094112332]
8920  : 2026-02-10, [0.45520030651747745, 2.4323405611405593, 17.112459132341964]
8921  : 2026-02-10, [0.46008654770098223, 2.458720479131063, 17.33119297316796]
8922  : 2026-02-10, [0.46288087367886444, 2.4739656417252402, 17.563153484595894]
8923  : 2026-02-10, [0.4676764938927823, 2.49987401318251, 17.78244949292471]
8924  : 2026-02-10, [0.47034009135401667, 2.514443340836439, 18.015216567809546]
8925  : 2026-02-10, [0.4729695464426701, 2.5288464075891333, 18.2481840459682]
8926  : 2026-02-10, [0.4776520336412557, 2.5538824612204647, 18.46846550513828]
8927  : 2026-02-10, [0.4824757713720952, 2.580835650518228, 18.686688578109678]
8928  : 2026-02-10, [0.4849789542074885, 2.5946025260945844, 18.920418519697925]
8929  : 2026-02-10, [0.4873749192031748, 2.6075149939694926, 19.15511008682733]
8930  : 2026-02-10, [0.4919040011082579, 2.6317461320750977, 19.376349866816643]
8931  : 2026-02-10, [0.49660821971987384, 2.6581294032627296, 19.5952623770174]
8932  : 2026-02-10, [0.4988743619945031, 2.670066679968819, 19.831058958036678]
8933  : 2026-02-10, [0.5033014822300466, 2.69345115656663, 20.053247361203326]
8934  : 2026-02-10, [0.505648775669706, 2.7077054883322744, 20.28664573599802]
8935  : 2026-02-10, [0.5100635680340309, 2.730712297206884, 20.509224134759084]
8936  : 2026-02-10, [0.5146109109330954, 2.7560168377672016, 20.7293722512997]
8937  : 2026-02-10, [0.5189929571829582, 2.7794850406208855, 20.951522002196157]
8938  : 2026-02-10, [0.5211351307023009, 2.7920876167179505, 21.18677725257975]
8939  : 2026-02-10, [0.5229922976743373, 2.8018765664209364, 21.425131135904724]
8940  : 2026-02-20, [0.09403371019133389, 2.03111871477431, 7.874847575034356]
8941  : 2026-02-20, [0.09508523526674426, 2.0762224174851673, 8.078692347248088]
8942  : 2026-02-20, [0.09732528510940561, 2.1270473471507354, 8.275627367739858]
8943  : 2026-02-20, [0.09830053348017788, 2.1724401441045877, 8.479259322415235]
8944  : 2026-02-20, [0.09920589625371469, 2.217575370640996, 8.683218733105289]
8945  : 2026-02-20, [0.10137841694595189, 2.268093808474931, 8.880527774579116]
8946  : 2026-02-20, [0.10219109913834629, 2.31296243787958, 9.084846462982075]
8947  : 2026-02-20, [0.10293724005366985, 2.3574078844323205, 9.28965487551401]
8948  : 2026-02-20, [0.10364490147091994, 2.4024686084916365, 9.493886490037443]
8949  : 2026-02-20, [0.10426558679178095, 2.4466425346114105, 9.699091878596809]
8950  : 2026-02-20, [0.10630309082357282, 2.496683426618572, 9.897013482557854]
8951  : 2026-02-20, [0.10682999755573043, 2.5404359769470846, 10.102734025497185]
8952  : 2026-02-20, [0.10729858948471684, 2.5842399746910423, 10.308461435824242]
8953  : 2026-02-20, [0.10929431469981678, 2.635004619816073, 10.505701065484109]
8954  : 2026-02-20, [0.10963892824659675, 2.677358790950872, 10.713002280802533]
8955  : 2026-02-20, [0.10996465855156998, 2.7213612259973745, 10.918674115451056]
8956  : 2026-02-20, [0.11020630031401348, 2.764188598785755, 11.12560510090023]
8957  : 2026-02-20, [0.11211196275230469, 2.815115941258303, 11.322772095989391]
8958  : 2026-02-20, [0.10355110277439197, 2.820845521362869, 11.57560337586274]
8959  : 2026-02-20, [0.1016866216816542, 2.855143290148513, 11.79317008816983]
8960  : 2026-02-20, [0.10150027422882302, 2.896264358506534, 12.00223536726464]
8961  : 2026-02-20, [0.1012805728053772, 2.9384405753044787, 12.210278851890145]
8962  : 2026-02-20, [0.07345404209392106, 2.565479836943351, 12.861066120962729]
8963  : 2026-02-20, [0.07265753820914742, 2.5948776619611076, 13.082464799829744]
8964  : 2026-02-20, [0.3962307616983329, 2.022891276114987, 13.580877962186682]
8965  : 2026-02-20, [0.40013581536762416, 2.042931431057217, 13.80693275357516]
8966  : 2026-02-20, [0.40381828404837194, 2.0609667208584392, 14.035214995093188]
8967  : 2026-02-20, [0.40755514783006275, 2.0801583291204095, 14.262286523049529]
8968  : 2026-02-20, [0.4093980594345577, 2.088011534823876, 14.502590405741568]
8969  : 2026-02-20, [0.4146772753322066, 2.115861311072276, 14.719461413595518]
8970  : 2026-02-20, [0.418057282165504, 2.132082650615281, 14.949860067219216]
8971  : 2026-02-20, [0.42149638420525964, 2.1495364927168756, 15.178967123077864]
8972  : 2026-02-20, [0.42486922370432095, 2.1666591263870374, 15.408471649908641]
8973  : 2026-02-20, [0.4281761452089204, 2.1834526687560825, 15.638371186034997]
8974  : 2026-02-20, [0.4312925671707732, 2.1980338586979333, 15.870673574131294]
