Itinerary: ['earth', 'MARS_BARYCENTER', 'SATURN_BARYCENTER', 'pluto']
6814  : 2025-02-20, [0.07037144145038712, 2.877114935102944, 15.55251362344667]
6815  : 2025-02-20, [0.07191643034838785, 2.91087896822059, 15.767204601431022]
6816  : 2025-02-20, [0.07438180540250329, 2.941001728096876, 15.984616466500622]
6817  : 2025-02-20, [0.0770497375604308, 2.9704838166225462, 16.202466445817024]
6818  : 2025-02-20, [0.07984551082989882, 3.000026686364632, 16.42012780280547]
6819  : 2025-02-20, [0.08174062973012837, 3.032736244879136, 16.635523125390737]
6820  : 2025-02-20, [0.08568117191486985, 3.0578016594895017, 16.85651716859563]
6821  : 2025-02-20, [0.08869225239428181, 3.0858030081346794, 17.07550473947104]
6822  : 2025-02-20, [0.09072029838477338, 3.118154827967928, 17.2911248736473]
6823  : 2025-02-20, [0.09488708165908469, 3.1420561322957155, 17.513056786045198]
6824  : 2025-02-20, [0.09698269265638221, 3.173682495699005, 17.729334811644613]
6825  : 2025-02-20, [0.10127813210557121, 3.197505152600068, 17.95121671529436]
6826  : 2025-02-20, [0.10454350101190038, 3.2249614174312127, 18.170495081556886]
6827  : 2025-02-20, [0.10779749949037393, 3.2479777331481183, 18.394224767361507]
6828  : 2025-02-20, [0.11226650820603674, 3.2705403078365096, 18.61719318395745]
6829  : 2025-02-20, [0.11566374291562441, 3.296799569621739, 18.837536687462634]
6830  : 2025-02-20, [0.11909364283181534, 3.3220169976117773, 19.058889359556407]
6831  : 2025-02-20, [0.22570179952213731, 2.839556859821719, 19.684741340656142]
6832  : 2025-02-20, [0.23229186739260455, 2.8487594661649527, 19.91894866644244]
6833  : 2025-02-20, [0.24007915399164045, 2.851364257232898, 20.15855658877546]
6834  : 2025-02-20, [0.2468364392883755, 2.8588514735188904, 20.394312087192734]
6835  : 2025-02-20, [0.2548253813231841, 2.8609887444406645, 20.634185874236152]
6836  : 2025-02-20, [0.26176296177939057, 2.867002903524863, 20.871234134695747]
6837  : 2025-02-20, [0.269931497929748, 2.8672110182785544, 21.112857483791696]
6838  : 2025-02-20, [0.2770234901536753, 2.871749662636486, 21.35122684720984]
6839  : 2025-02-20, [0.2877985998145697, 2.859279032587059, 21.60292236759837]
6840  : 2025-03-01, [0.09672359830372809, 1.329819125741362, 8.57345727595491]
6841  : 2025-03-01, [0.10123843584171116, 1.3547883753061847, 8.793973188852103]
6842  : 2025-03-01, [0.10584732369391296, 1.3789517119104902, 9.015200964395596]
6843  : 2025-03-01, [0.11112771872559801, 1.4004245891913298, 9.23844769208307]
6844  : 2025-03-01, [0.11594462389023012, 1.423717271034552, 9.460338105075218]
6845  : 2025-03-01, [0.12087146568603908, 1.4466745079904615, 9.682454026323498]
6846  : 2025-03-01, [0.12650085580340745, 1.4662725772965706, 9.907226566900022]
6847  : 2025-03-01, [0.13163332753080298, 1.488114972283381, 10.130251700185816]
6848  : 2025-03-01, [0.13688220325889308, 1.5096499197489492, 10.353467876992159]
6849  : 2025-03-01, [0.14286052143191558, 1.5272163962769427, 10.579923082291142]
6850  : 2025-03-01, [0.14831763819921998, 1.547399192605001, 10.804283169195779]
6851  : 2025-03-01, [0.15387044733917726, 1.5669997543853569, 11.029129798275466]
6852  : 2025-03-01, [0.04980376379843148, 1.9593275718756156, 10.990868664325953]
6853  : 2025-03-01, [0.15928188289483255, 1.646541670440199, 11.444176446664969]
6854  : 2025-03-01, [0.16505412930047977, 1.6662362959497778, 11.668709574749743]
6855  : 2025-03-01, [0.17094488965858298, 1.6855566358637337, 11.893498474477683]
6856  : 2025-03-01, [0.1769350664220154, 1.7042944800017814, 12.118770453576204]
6857  : 2025-03-01, [0.1830359860807353, 1.7225453712827012, 12.344418642636564]
6858  : 2025-03-01, [0.18924490658746465, 1.7402655505242985, 12.570489542888236]
6859  : 2025-03-01, [0.1955600806291434, 1.757422767801341, 12.797017151569515]
6860  : 2025-03-01, [0.20200102133956105, 1.773946716883673, 13.024052261776767]
6861  : 2025-03-01, [0.2085610236083558, 1.7902016544336186, 13.251237321958026]
6862  : 2025-03-01, [0.21523581482032653, 1.8059077593646349, 13.478856425815039]
6863  : 2025-03-01, [0.2229027453769823, 1.816885845898382, 13.710211408724636]
6864  : 2025-03-01, [0.2298466477227626, 1.831509087908937, 13.9386442643683]
6865  : 2025-03-01, [0.23688419860768634, 1.8448539773514907, 14.168261824040822]
6866  : 2025-03-01, [0.2440815339967095, 1.8581515651659681, 14.397766900837324]
6867  : 2025-03-01, [0.2513967069140351, 1.8710637920499673, 14.627539501035997]
6868  : 2025-03-01, [0.2598262557968226, 1.8785390662966368, 14.86163467790654]
6869  : 2025-03-01, [0.2674318058083142, 1.889993695624486, 15.092574498567199]
6870  : 2025-03-01, [0.27517739119133305, 1.9008958168998047, 15.323926791908862]
6871  : 2025-03-01, [0.28304608001738013, 1.910830535863187, 15.556123384119433]
6872  : 2025-03-01, [0.2910738818030476, 1.9205693722058628, 15.788356745991091]
6873  : 2025-03-01, [0.3003650964019483, 1.9244064884505756, 16.025228415147478]
6874  : 2025-03-01, [0.3087078890490797, 1.9328343918004147, 16.258457719150506]
6875  : 2025-03-01, [0.3172045255826637, 1.9403857724761873, 16.49240970194115]
6876  : 2025-03-01, [0.3258586893626246, 1.9470465645568293, 16.727094746080546]
6877  : 2025-03-01, [0.3358984001138108, 1.9479343521631538, 16.966167247723035]
6878  : 2025-03-01, [0.34488870578830744, 1.9531903003034337, 17.20192099390826]
6879  : 2025-03-01, [0.3540917174414786, 1.9587212130472418, 17.437187069511282]
6880  : 2025-03-01, [0.36473441171582893, 1.9572749880993816, 17.67799060018479]
6881  : 2025-03-01, [0.3742779976250544, 1.9606687485471241, 17.91505325382782]
6882  : 2025-03-01, [0.9122244343924193, 2.9845008344193826, 16.603274731188197]
6883  : 2025-03-01, [0.9226289181393517, 3.011542731240935, 16.815828350619714]
6884  : 2025-03-01, [0.07822051192100728, 3.167524726848807, 17.754254761230186]
6885  : 2025-03-01, [0.0813885369730032, 3.1916511123429108, 17.976960350684084]
6886  : 2025-03-01, [0.08312490045486358, 3.2187702962856126, 18.198104803259525]
6887  : 2025-03-01, [0.08701178619788169, 3.242346219829489, 18.42064199397263]
6888  : 2025-03-01, [0.09001648330798476, 3.2687351647702516, 18.641248351921764]
6889  : 2025-03-01, [0.09309495503440723, 3.2944641751656354, 18.86244086979996]
6890  : 2025-03-01, [0.09735141305062943, 3.3148445155180917, 19.087804071431282]
6891  : 2025-03-01, [0.10055863284332937, 3.3398104985008383, 19.309630868655834]
6892  : 2025-03-01, [0.10382436573712507, 3.3645610371811507, 19.531614597081724]
6893  : 2025-03-01, [0.10829200125718608, 3.3843058192321345, 19.757402179510677]
6894  : 2025-03-01, [0.11281413485387994, 3.4029825889309544, 19.984203276215165]
6895  : 2025-03-01, [0.11740151487120812, 3.4210478583663093, 20.21155062676248]
6896  : 2025-03-01, [0.1208583948006968, 3.4439111170502987, 20.435230488149]
6897  : 2025-03-01, [0.12554851746354706, 3.460787104957736, 20.663664377578716]
6898  : 2025-03-01, [0.13030261026928017, 3.4777883175714224, 20.891909072159297]
6899  : 2025-03-01, [0.13389759006332347, 3.4995425531627973, 21.11655985677388]
6900  : 2025-03-10, [0.08853912334833254, 1.317804176416304, 8.593656700235362]
6901  : 2025-03-10, [0.09341948226203783, 1.3398841865826832, 8.81669633115528]
6902  : 2025-03-10, [0.09786845078610112, 1.3637908989363117, 9.038340650277588]
6903  : 2025-03-10, [0.10241376797487445, 1.3871674729369763, 9.260418759088148]
6904  : 2025-03-10, [0.10706132082754681, 1.410088219092744, 9.482850460079709]
6905  : 2025-03-10, [0.11241734697554287, 1.4298261877834708, 9.707756465240985]
6906  : 2025-03-10, [0.1172849876875691, 1.4517465430309198, 9.93096846928151]
6907  : 2025-03-10, [0.12225687243375476, 1.4731984661524171, 10.154544661413828]
6908  : 2025-03-10, [0.12797512503185535, 1.491130102445047, 10.380894772523096]
6909  : 2025-03-10, [0.1331710264807193, 1.5113562355855015, 10.60547273793378]
6910  : 2025-03-10, [0.13846881480068204, 1.5310350968882749, 10.830496088311044]
6911  : 2025-03-10, [0.14456670426823523, 1.5471789973924521, 11.058254298339312]
6912  : 2025-03-10, [0.15010182891079768, 1.5658373116234778, 11.284060859465725]
6913  : 2025-03-10, [0.15645570269932899, 1.5804222003293333, 11.513122096971337]
6914  : 2025-03-10, [0.16222184910016887, 1.5977022203971478, 11.740075930502686]
6915  : 2025-03-10, [0.16809491897276438, 1.614600181969413, 11.967304899057822]
6916  : 2025-03-10, [0.1748684071364983, 1.6274090363730334, 12.197722556490469]
6917  : 2025-03-10, [0.18096630319853335, 1.6427391267383102, 12.426294570063156]
6918  : 2025-03-10, [0.1872080983503979, 1.6577635643003692, 12.655028337349233]
6919  : 2025-03-10, [0.055562621852998366, 2.1501495582722625, 12.54428781987474]
6920  : 2025-03-10, [0.19061186691559326, 1.7529702696886293, 13.056417863395778]
6921  : 2025-03-10, [0.1970441701558812, 1.7686680762660816, 13.284287753578036]
6922  : 2025-03-10, [0.20359477491399486, 1.7835699878472746, 13.51283523723873]
6923  : 2025-03-10, [0.2093814689044677, 1.802413527255212, 13.73820500384032]
6924  : 2025-03-10, [0.217073810386133, 1.8120269384302918, 13.970899251183575]
6925  : 2025-03-10, [0.22400157751784486, 1.8252892365442206, 14.200709185937935]
6926  : 2025-03-10, [0.23107577171947846, 1.8381237665901706, 14.43080046169035]
6927  : 2025-03-10, [0.23826692347321607, 1.8505284562840134, 14.661204620242772]
6928  : 2025-03-10, [0.245599068428256, 1.862157663956578, 14.892243267615168]
6929  : 2025-03-10, [0.25307138687443825, 1.8732333149084648, 15.123695298217097]
6930  : 2025-03-10, [0.26066838405651116, 1.8833459638215442, 15.355985652121946]
6931  : 2025-03-10, [0.26842358695049795, 1.8932582891916745, 15.588318123857828]
6932  : 2025-03-10, [0.27631888657746806, 1.9019820640799119, 15.82169904934262]
6933  : 2025-03-10, [0.28438153847338626, 1.9108002923671275, 16.054818169159486]
6934  : 2025-03-10, [0.2937217269566851, 1.9136138269024743, 16.29266444614084]
6935  : 2025-03-10, [0.3021310055596174, 1.920930088519907, 16.526938905920474]
6936  : 2025-03-10, [0.31067230068101553, 1.9277703019066361, 16.76155739741235]
6937  : 2025-03-10, [0.31938225726091607, 1.933443421428247, 16.997174321310837]
6938  : 2025-03-10, [0.3282478333092283, 1.9384427330109981, 17.233309433679775]
6939  : 2025-03-10, [0.3373191938393833, 1.9436740425120644, 17.46900676364855]
6940  : 2025-03-10, [0.3478510683126041, 1.9418927932195225, 17.710256138467873]
6941  : 2025-03-10, [0.3572688868943253, 1.9449851601076682, 17.947745952998005]
6942  : 2025-03-10, [0.3668763950240191, 1.9471881119921195, 18.185935492983862]
6943  : 2025-03-10, [0.3780552294188395, 1.9427158622960732, 18.42922890828509]
6944  : 2025-03-10, [0.3880677099479958, 1.9439360066010618, 18.667996283450943]
6945  : 2025-03-10, [0.39828177098597056, 1.9442582509053479, 18.907459978108683]
6946  : 2025-03-10, [0.4101912852321806, 1.9376621577380218, 19.1521465570298]
6947  : 2025-03-10, [0.4208014012805416, 1.936173674202069, 19.393024924517388]
6948  : 2025-03-10, [0.43322700600315667, 1.9281157742755473, 19.638657219721296]
6949  : 2025-03-10, [0.44428672953079246, 1.9257381192142538, 19.879975151254953]
6950  : 2025-03-10, [0.9924280403663372, 3.177864489731432, 18.329707469902228]
6951  : 2025-03-10, [1.0032385897543599, 3.2021171168312788, 18.54464429341436]
6952  : 2025-03-10, [0.08317112787562586, 3.3611873559112504, 19.555641516213125]
6953  : 2025-03-10, [0.08581898017689694, 3.38144404341965, 19.78273697640345]
6954  : 2025-03-10, [0.08851772788812243, 3.4051814410485024, 20.006300831063378]
6955  : 2025-03-10, [0.09254735020085102, 3.4245811191342845, 20.232871530664863]
6956  : 2025-03-10, [0.09563848287940371, 3.446397935185695, 20.4579635819349]
6957  : 2025-03-10, [0.09999363057469976, 3.46357221145677, 20.68643415796853]
6958  : 2025-03-10, [0.10444681264568645, 3.480105395578326, 20.91544779177599]
6959  : 2025-03-10, [0.10898174305106388, 3.496208484740928, 21.14480977220801]
6960  : 2025-03-20, [0.0802270141418335, 1.3012926732360104, 8.618480312622156]
6961  : 2025-03-20, [0.08438359367404256, 1.3251863850777512, 8.840430021248206]
6962  : 2025-03-20, [0.08863960291088964, 1.3485485286667336, 9.062811868422378]
6963  : 2025-03-20, [0.09300016382311638, 1.3714508001420749, 9.285549036034809]
6964  : 2025-03-20, [0.09746585557089862, 1.3938898214860902, 9.508644322943013]
6965  : 2025-03-20, [0.10264481668552669, 1.413018394185757, 9.734336789128715]
6966  : 2025-03-20, [0.10733609107454267, 1.4342581905629044, 9.958405718362553]
6967  : 2025-03-20, [0.1121356562150756, 1.455198398372379, 10.182665945412547]
6968  : 2025-03-20, [0.11703381130416508, 1.475535103421415, 10.40743108527442]
6969  : 2025-03-20, [0.12272442044554507, 1.4924274395964037, 10.634848139958052]
6970  : 2025-03-20, [0.1278601538156933, 1.51137444686828, 10.860765399316026]
6971  : 2025-03-20, [0.13310509602854145, 1.5299747304967755, 11.086920173474683]
6972  : 2025-03-20, [0.1384622909246375, 1.5480640917261985, 11.313473617349164]
6973  : 2025-03-20, [0.1446730862480423, 1.562429858861011, 11.542897054890947]
6974  : 2025-03-20, [0.15027447375538797, 1.5791850791042488, 11.770540447140364]
6975  : 2025-03-20, [0.15675864283176666, 1.5919310956398307, 12.001310261528403]
6976  : 2025-03-20, [0.16260289800795855, 1.607430670549266, 12.229966431442776]
6977  : 2025-03-20, [0.16858114022132456, 1.6225195981424894, 12.458899261636187]
6978  : 2025-03-20, [0.17548666269592733, 1.6329486510665852, 12.691564686237488]
6979  : 2025-03-20, [0.18172667295597458, 1.6468061882294893, 12.921467138814535]
6980  : 2025-03-20, [0.18808210985622922, 1.660002695187418, 13.151915194956352]
6981  : 2025-03-20, [0.19544446087857476, 1.6683732394107906, 13.386182299710635]
6982  : 2025-03-20, [0.20207795579508234, 1.6800922983580306, 13.617829745846889]
6983  : 2025-03-20, [0.20976821277662724, 1.6870244342096967, 13.853207353013676]
6984  : 2025-03-20, [0.2166645154539274, 1.697014344889977, 14.086321139656096]
6985  : 2025-03-20, [0.223727868952538, 1.7068800492758964, 14.319392081771566]
6986  : 2025-03-20, [0.06111232127225379, 2.310178874979543, 14.128708803748202]
6987  : 2025-03-20, [0.06406701711948054, 2.332581306717502, 14.353351676163017]
6988  : 2025-03-20, [0.22946787903384883, 1.845533989432171, 14.92499813153398]
6989  : 2025-03-20, [0.2367793260524026, 1.8561826007581264, 15.15703807318947]
6990  : 2025-03-20, [0.24422667251526134, 1.8661938394207582, 15.389579488063978]
6991  : 2025-03-20, [0.25182061266168426, 1.8753494270024786, 15.622829960335835]
6992  : 2025-03-20, [0.2595824581588161, 1.884049432723453, 15.85636810911773]
6993  : 2025-03-20, [0.2675018604467188, 1.8924749169865602, 16.09002322256672]
6994  : 2025-03-20, [0.2755740513579744, 1.9002888704781258, 16.3241370781639]
6995  : 2025-03-20, [0.2837805551697406, 1.9067510879273717, 16.559468356902887]
6996  : 2025-03-20, [0.29338184816672486, 1.9077694210223974, 16.798848730810878]
6997  : 2025-03-20, [0.30196297923614485, 1.9133553213191767, 17.03468169944468]
6998  : 2025-03-20, [0.3094350612505274, 1.9237582424216557, 17.266806696327816]
6999  : 2025-03-20, [0.31964359960073996, 1.9224491955512006, 17.50790720484806]
7000  : 2025-03-20, [0.3287287728336656, 1.9258232681636684, 17.745447959002664]
7001  : 2025-03-20, [0.3380143177576515, 1.9293667995647177, 17.982618882677627]
7002  : 2025-03-20, [0.3474395790102584, 1.930754283476273, 18.221806137513468]
7003  : 2025-03-20, [0.35708001375730486, 1.932359028893026, 18.460560957349667]
7004  : 2025-03-20, [0.36838902660729334, 1.9273887164483907, 18.704222256944316]
7005  : 2025-03-20, [0.37842386902765984, 1.9272426436428207, 18.944333487329523]
7006  : 2025-03-20, [0.3886827492280779, 1.9266367855329287, 19.184680465238994]
7007  : 2025-03-20, [0.4007035413773932, 1.9190396830736625, 19.430256775548944]
7008  : 2025-03-20, [0.41137862995601127, 1.9170474200813656, 19.67157394996262]
7009  : 2025-03-20, [0.42223753798035335, 1.9136369087930165, 19.91412555322663]
7010  : 2025-03-20, [0.435021449425143, 1.9038941062297694, 20.161084444345086]
7011  : 2025-03-20, [0.44637159148722305, 1.899749301840483, 20.403879106672296]
7012  : 2025-03-20, [0.4596446125053265, 1.8876144925317528, 20.65274089496292]
7013  : 2025-03-20, [0.4714547450091412, 1.8822137127287268, 20.896331542262132]
7014  : 2025-03-20, [0.4852540076268425, 1.8682126093536802, 21.146533383019477]
7015  : 2025-03-20, [0.4975055151641761, 1.8615015439982916, 21.39099294083753]
7016  : 2025-03-20, [0.5099357681958335, 1.8533051172572337, 21.636759114546933]
7017  : 2025-03-20, [0.524563102405768, 1.83743280474422, 21.88800409285001]
7018  : 2025-03-20, [1.0673714656714097, 3.3425589267795344, 20.090069607549054]
7019  : 2025-03-20, [1.0792729813386117, 3.3582203676833164, 20.312506650978072]
7020  : 2025-04-01, [0.07002990380505189, 1.2824489211300152, 8.647521175064933]
7021  : 2025-04-01, [0.07396820708782896, 1.3056588302042487, 8.870372962707922]
7022  : 2025-04-01, [0.07801234055846981, 1.3283731039786457, 9.093614555462883]
7023  : 2025-04-01, [0.08216642206450424, 1.350648976397592, 9.317184601537903]
7024  : 2025-04-01, [0.0864306472867173, 1.3723095612491447, 9.541259791464139]
7025  : 2025-04-01, [0.09079709973531536, 1.3933699025385722, 9.765832997726111]
7026  : 2025-04-01, [0.09527767927542853, 1.414171809969674, 9.990550510754897]
7027  : 2025-04-01, [0.09986486028388693, 1.4342473131004343, 10.215887826615678]
7028  : 2025-04-01, [0.10456369505675542, 1.453821148816065, 10.44161515612718]
7029  : 2025-04-01, [0.11006297231698169, 1.4699538091994506, 10.669983218483566]
7030  : 2025-04-01, [0.11500990695641147, 1.4886867070649732, 10.896303385978616]
7031  : 2025-04-01, [0.12006723985214397, 1.5066540597805127, 11.123278700367342]
7032  : 2025-04-01, [0.12524319124766492, 1.5239284912398765, 11.350828317512459]
7033  : 2025-04-01, [0.13052453019891433, 1.5407169894705872, 11.578758480330498]
7034  : 2025-04-01, [0.1359349018946508, 1.5568867224776113, 11.807178375627737]
7035  : 2025-04-01, [0.142252992153564, 1.5690229570001084, 12.038724050846328]
7036  : 2025-04-01, [0.14792369922526863, 1.5842061372668328, 12.267870163507897]
7037  : 2025-04-01, [0.1537016359727141, 1.5982261905089938, 12.498072173518292]
7038  : 2025-04-01, [0.1596259786101588, 1.6121084626738835, 12.728265558715957]
7039  : 2025-04-01, [0.16653175091028033, 1.6212439251374746, 12.962224323952245]
7040  : 2025-04-01, [0.17272454404592655, 1.6335628561975342, 13.19371259975654]
7041  : 2025-04-01, [0.17903663220709393, 1.6454080803684956, 13.42555528742441]
7042  : 2025-04-01, [0.18642358999884992, 1.6521858929972542, 13.661390517003897]
7043  : 2025-04-01, [0.19304447746765943, 1.6626609261698257, 13.894294596362514]
7044  : 2025-04-01, [0.19979084837599365, 1.6726619778540317, 14.127547173769974]
7045  : 2025-04-01, [0.2076910612906007, 1.6772740486685216, 14.365034890040878]
7046  : 2025-04-01, [0.21474113217810653, 1.6851614536712816, 14.60009741415061]
7047  : 2025-04-01, [0.22298664581661762, 1.6880803155854274, 14.838933038597956]
7048  : 2025-04-01, [0.23035715430840817, 1.6948756183771363, 15.074767227314455]
7049  : 2025-04-01, [0.23899534890888752, 1.6960689890179121, 15.3149356620732]
7050  : 2025-04-01, [0.24670256042987715, 1.7012490020880484, 15.552048437482073]
7051  : 2025-04-01, [0.2545724203460948, 1.706095224642765, 15.789332355011142]
7052  : 2025-04-01, [0.8020259771548982, 2.3620363113521887, 14.835937711492912]
7053  : 2025-04-01, [0.06441841763077122, 2.438606616042681, 15.746974966326547]
7054  : 2025-04-01, [0.06757781373803229, 2.458133635628992, 15.974288550632975]
7055  : 2025-04-01, [0.26358360446847684, 1.8823301671369557, 16.604086228394568]
7056  : 2025-04-01, [0.27181003795091974, 1.8883676726426042, 16.839822289406477]
7057  : 2025-04-01, [0.28021192748717416, 1.89355273473885, 17.076235337773976]
7058  : 2025-04-01, [0.28876772123079225, 1.8977047134463965, 17.31352756532281]
7059  : 2025-04-01, [0.29750018266777967, 1.901262807490508, 17.551237009841714]
7060  : 2025-04-01, [0.30645504718873906, 1.9048146358825642, 17.788730316928696]
7061  : 2025-04-01, [0.3141292972702637, 1.9127618886873212, 18.023108814042416]
7062  : 2025-04-01, [0.32480816683704383, 1.9088191849108405, 18.266372648252116]
7063  : 2025-04-01, [0.3342745146109094, 1.9099824851664569, 18.505743000222633]
7064  : 2025-04-01, [0.3439472272758497, 1.9102928591010815, 18.74575991362307]
7065  : 2025-04-01, [0.353805243903554, 1.9106458779554691, 18.98554887814098]
7066  : 2025-04-01, [0.36386672351697874, 1.9097464337706869, 19.226386842712333]
7067  : 2025-04-01, [0.37410609801359773, 1.9081372944631638, 19.46775660752324]
7068  : 2025-04-01, [0.38454972068176224, 1.9059497605906823, 19.709500518727555]
7069  : 2025-04-01, [0.39686671524535366, 1.896660134674674, 19.956473150079972]
7070  : 2025-04-01, [0.40774263445083886, 1.8927723479268328, 20.19948501762233]
7071  : 2025-04-01, [0.41881909531395733, 1.8878863370665522, 20.44329456761949]
7072  : 2025-04-01, [0.43011036781953876, 1.882818511774054, 20.687071120406408]
7073  : 2025-04-01, [0.44347661104742503, 1.8704893844008788, 20.936034004551697]
7074  : 2025-04-01, [0.45517468087106716, 1.8635765642571938, 21.18124875487174]
7075  : 2025-04-01, [0.46715430298863525, 1.8567786364378804, 21.42606706057348]
7076  : 2025-04-01, [0.48126632436401423, 1.8414245472631874, 21.677309128372798]
7077  : 2025-04-01, [0.4936606796305892, 1.8320189437294916, 21.92432037663992]
7078  : 2025-04-01, [0.5063022273170849, 1.8230081073262665, 22.17068966535665]
7079  : 2025-04-01, [0.5211954096151985, 1.8056455702035275, 22.423159020181274]
7080  : 2025-04-10, [0.06205737835674153, 1.269737472933778, 8.66820514870948]
7081  : 2025-04-10, [0.06582437922011906, 1.292428583945585, 8.891747036834296]
7082  : 2025-04-10, [0.06970675470598264, 1.3147527248296287, 9.11554052046439]
7083  : 2025-04-10, [0.07370004376791259, 1.336601175535653, 9.339698780696434]
7084  : 2025-04-10, [0.07780434162312576, 1.3577954989375223, 9.564400159439352]
7085  : 2025-04-10, [0.08201980015719586, 1.3786436234271526, 9.789336576415652]
7086  : 2025-04-10, [0.08634454579526338, 1.3987683184309543, 10.014887135773783]
7087  : 2025-04-10, [0.09078303248819791, 1.4183893562157788, 10.240827611296023]
7088  : 2025-04-10, [0.09533484494598295, 1.437659868803471, 10.467005286250547]
7089  : 2025-04-10, [0.1000053499973879, 1.4561008073582502, 10.693893842644362]
7090  : 2025-04-10, [0.10479149150851931, 1.4741819344930611, 10.92102657399842]
7091  : 2025-04-10, [0.11042554438764443, 1.4885718518431792, 11.151002603769175]
7092  : 2025-04-10, [0.11545931835917377, 1.5052218748350625, 11.379318806805765]
7093  : 2025-04-10, [0.12062225837209574, 1.5216339695915249, 11.607743772036379]
7094  : 2025-04-10, [0.1259055271920878, 1.537474528304253, 11.83661994450366]
7095  : 2025-04-10, [0.1313104564124481, 1.5525290762984578, 12.066160467289093]
7096  : 2025-04-10, [0.1368351676451375, 1.5669552826787856, 12.296209549676076]
7097  : 2025-04-10, [0.14249283380164174, 1.580663466373145, 12.526843699825214]
7098  : 2025-04-10, [0.1491389367142742, 1.59022204752616, 12.760639015759565]
7099  : 2025-04-10, [0.15507881044073246, 1.6026969116125729, 12.992224277946693]
7100  : 2025-04-10, [0.1611370616631686, 1.6146589152373894, 13.224204023099444]
7101  : 2025-04-10, [0.1673335555223019, 1.625832814030489, 13.456833630447209]
7102  : 2025-04-10, [0.17367904496575903, 1.636519002723152, 13.68980195231109]
7103  : 2025-04-10, [0.1811196459882406, 1.6419888511304321, 13.926891502881327]
7104  : 2025-04-10, [0.18777287587357205, 1.6513897867919718, 14.160837337334456]
7105  : 2025-04-10, [0.1945474626580383, 1.6597202718933735, 14.395732265448586]
7106  : 2025-04-10, [0.20148415885916413, 1.6678142121464676, 14.63070162899437]
7107  : 2025-04-10, [0.20962495655522098, 1.6703022580748703, 14.87007278536991]
7108  : 2025-04-10, [0.2168809342471563, 1.6764634854772154, 15.106655580275627]
7109  : 2025-04-10, [0.2254012393254928, 1.677072749518716, 15.347526011155791]
7110  : 2025-04-10, [0.2329953366752575, 1.681848453028491, 15.585156210296251]
7111  : 2025-04-10, [0.24192701629077593, 1.6809488205813747, 15.82712416312785]
7112  : 2025-04-10, [0.24987888180854625, 1.6843780428923665, 16.06574307529909]
7113  : 2025-04-10, [0.2579841976073427, 1.6870740177913879, 16.30494178460127]
7114  : 2025-04-10, [0.26755430070485964, 1.6842850821578652, 16.548160617137277]
7115  : 2025-04-10, [0.2759180767678194, 1.682821549431538, 16.791260373800643]
7116  : 2025-04-10, [0.28591395002531667, 1.6780586113276186, 17.036027438647064]
7117  : 2025-04-10, [0.8481662536571739, 2.447994179662532, 15.953839566680294]
7118  : 2025-04-10, [0.06768238171306921, 2.4994121120689208, 16.93290550621801]
7119  : 2025-04-10, [0.07126656406802538, 2.514803938267599, 17.163929497664377]
7120  : 2025-04-10, [0.07600786528735742, 2.526218029306179, 17.397774105406466]
7121  : 2025-04-10, [0.29736754381253844, 1.8962521546488773, 18.056380301538585]
7122  : 2025-04-10, [0.3065067814133117, 1.8982664458577496, 18.29522677272894]
7123  : 2025-04-10, [0.3158006751743812, 1.8991451339617786, 18.53505419086384]
7124  : 2025-04-10, [0.3253301496282898, 1.89969329241493, 18.77497655795678]
7125  : 2025-04-10, [0.3350055618170467, 1.8993670135497542, 19.015627424633198]
7126  : 2025-04-10, [0.3449079439828156, 1.898271064212661, 19.256820991804524]
7127  : 2025-04-10, [0.35498884880107423, 1.8964657012144557, 19.49854544998447]
7128  : 2025-04-10, [0.365273623293583, 1.8940838464486198, 19.740642530257794]
7129  : 2025-04-10, [0.3774228481267979, 1.8841201833356627, 19.988456968537538]
7130  : 2025-04-10, [0.3881506359620186, 1.8804698191485465, 20.231379544889435]
7131  : 2025-04-10, [0.39907776163989866, 1.8758258864852515, 20.47509635187485]
7132  : 2025-04-10, [0.4102297469558273, 1.871061426993346, 20.718708826050825]
7133  : 2025-04-10, [0.4215826790597057, 1.8649090283653234, 20.96350829257497]
7134  : 2025-04-10, [0.43313522716966735, 1.8585238757215117, 21.208340897108823]
7135  : 2025-04-10, [0.44679559046118084, 1.8441008360551459, 21.459103573483674]
7136  : 2025-04-10, [0.4587972890015066, 1.836067673244407, 21.705135037754086]
7137  : 2025-04-10, [0.47101505828202095, 1.8270867965751014, 21.95189814514288]
7138  : 2025-04-10, [0.4834182289316916, 1.8174508416675292, 22.199130929400777]
7139  : 2025-04-10, [0.4980841977546325, 1.7994872524367094, 22.45242854980866]
7140  : 2025-04-20, [0.05403606028793184, 1.2523028542619592, 8.693661085450108]
7141  : 2025-04-20, [0.05764507677809602, 1.2742986489590755, 8.91805627426283]
7142  : 2025-04-20, [0.06077418898272053, 1.29849458668354, 9.14073122433374]
7143  : 2025-04-20, [0.06459889962105174, 1.3198333456052336, 9.365567754773716]
7144  : 2025-04-20, [0.06853377779646395, 1.3404284142304153, 9.591037807973121]
7145  : 2025-04-20, [0.07258276807354716, 1.3606680220408063, 9.816749209885646]
7146  : 2025-04-20, [0.07674896231351164, 1.38025657444051, 10.042994463245979]
7147  : 2025-04-20, [0.08103718464687647, 1.3994166509344976, 10.269546164418626]
