Itinerary: ['earth', 'mars', 'saturn', 'pluto']
case #: launch date, tof of each leg
2827  : 2023-04-20, [0.03925638396724705, 1.405357208124663, 10.30538640790809]
2828  : 2023-04-20, [0.04174384355484093, 1.4278285812595393, 10.530427575185621]
2829  : 2023-04-20, [0.045112406210267894, 1.4471409968363804, 10.757746596953352]
2830  : 2023-04-20, [0.04795943079106942, 1.4686988624471087, 10.983341706761822]
2831  : 2023-04-20, [0.05089039752660738, 1.490116977956909, 11.208992624516483]
2832  : 2023-04-20, [0.0545891289423482, 1.5080662817008033, 11.437344589356849]
2833  : 2023-04-20, [0.05839516081851553, 1.5253817672227008, 11.666223071958784]
2834  : 2023-04-20, [0.06158901684673892, 1.545477751490804, 11.892933231662457]
2835  : 2023-04-20, [0.06559103819533363, 1.5620714920458043, 12.122337469758861]
2836  : 2023-04-20, [0.06895073796822662, 1.5811641941735675, 12.349885067858207]
2837  : 2023-04-20, [0.07314966427752154, 1.596858967510423, 12.579991368212056]
2838  : 2023-04-20, [0.07745431873381671, 1.611848254320471, 12.810697426945712]
2839  : 2023-04-20, [0.08107399322939743, 1.629928964381632, 13.03899704238897]
2840  : 2023-04-20, [0.08558139177577663, 1.6438408759026237, 13.270577732321598]
2841  : 2023-04-20, [0.08937048083604847, 1.6611024186699768, 13.499527100493975]
2842  : 2023-04-20, [0.09407332725820682, 1.673933761927189, 13.731992910814604]
2843  : 2023-04-20, [0.09888459923739493, 1.68643389190379, 13.964681508858817]
2844  : 2023-04-20, [0.10294536708643796, 1.7023000262392718, 14.19475460667429]
2845  : 2023-04-20, [0.1079650048050353, 1.7136268287921492, 14.428408166402816]
2846  : 2023-04-20, [0.11309522252329654, 1.7243745999520015, 14.662530177524703]
2847  : 2023-04-20, [0.11833590355920283, 1.7345214397381628, 14.897142656702634]
2848  : 2023-04-20, [0.12369603419523607, 1.7441753846937045, 15.13212858111106]
2849  : 2023-04-20, [0.12822817752932703, 1.7578040923700229, 15.36396773010065]
2850  : 2023-04-20, [0.13379938267556724, 1.7663404924706902, 15.599860124853741]
2851  : 2023-04-20, [0.1394953755207639, 1.7741295051179315, 15.836375119361303]
2852  : 2023-04-20, [0.14530680762155887, 1.781265986897968, 16.073427205480474]
2853  : 2023-04-20, [0.1512448011139833, 1.787863248203492, 16.310891950682525]
2854  : 2023-04-20, [0.15626189248208852, 1.7984922609606553, 16.545245846557258]
2855  : 2023-04-20, [0.162429298745651, 1.8039760405771739, 16.783594660677174]
2856  : 2023-04-20, [0.16872944557794622, 1.8089113783630213, 17.02235917605903]
2857  : 2023-04-20, [0.1751473679291466, 1.8131125769523593, 17.261740055118494]
2858  : 2023-04-20, [0.1816968224393965, 1.81642690656983, 17.501876270990774]
2859  : 2023-04-20, [0.18838978824104008, 1.8192154158295513, 17.74239479592941]
2860  : 2023-04-20, [0.19521516610096187, 1.8210542178095113, 17.983730616089527]
2861  : 2023-04-20, [0.20217964378263717, 1.8228422255350896, 18.224978130682274]
2862  : 2023-04-20, [0.2092767284823531, 1.8233454481195033, 18.467377823398145]
2863  : 2023-04-20, [0.216531158004695, 1.8233291162673315, 18.710139725727974]
2864  : 2023-04-20, [0.2238892458759602, 1.822019172374193, 18.954091581749847]
2865  : 2023-04-20, [0.2314472042378924, 1.8207867868110386, 19.19776600895107]
2866  : 2023-04-20, [0.2391358818611733, 1.8187452107643216, 19.442118907374503]
2867  : 2023-04-20, [0.24832128122134317, 1.8098179900823659, 19.69186072869629]
2868  : 2023-04-20, [0.25634104175016226, 1.806020874885422, 19.937638083364416]
2869  : 2023-04-20, [0.2645226825586867, 1.8015892521143047, 20.183888065327007]
2870  : 2023-04-20, [0.2728671444791409, 1.7961826148913225, 20.430950240629535]
2871  : 2023-04-20, [0.28281378668839724, 1.7833161138972697, 20.68387009941433]
2872  : 2023-04-20, [0.29153163172928687, 1.7765657142839786, 20.931902653986736]
2873  : 2023-04-20, [0.3003999218507109, 1.7690375512268406, 21.180562526922447]
2874  : 2023-04-20, [0.30941720048471555, 1.7603784256644561, 21.430204373850827]
2875  : 2023-04-20, [0.32024081940203974, 1.7445986662804271, 21.68516051431753]
2876  : 2023-04-20, [0.3296333876493317, 1.7341447074424319, 21.936221904908237]
2877  : 2023-04-20, [0.34087448626094785, 1.7162005482245202, 22.192924965514536]
2878  : 2023-04-20, [0.35066581997493546, 1.7043876039021248, 22.44494657612294]
2879  : 2023-04-20, [0.3623809364676874, 1.6845328191318119, 22.703086244400502]
2880  : 2023-05-01, [0.4527765912927353, 1.092467055677045, 8.45475635303022]
2881  : 2023-05-01, [0.46512012890663623, 1.110411665568473, 8.67446820552489]
2882  : 2023-05-01, [0.03443615471240726, 1.1763479608244278, 9.289215884463164]
2883  : 2023-05-01, [0.4779679381293993, 1.2407063749323406, 9.03132568693826]
2884  : 2023-05-01, [0.4903969905514207, 1.2605753039774632, 9.249027705471118]
2885  : 2023-05-01, [0.5024188003820359, 1.2824188720213598, 9.465162327596605]
2886  : 2023-05-01, [0.5144578626315479, 1.3039175040483038, 9.681624633320148]
2887  : 2023-05-01, [0.5270030225256885, 1.3224467771135298, 9.900550200360783]
2888  : 2023-05-01, [0.5395956435414878, 1.3407016008034307, 10.11970275565508]
2889  : 2023-05-01, [0.057839488289174235, 1.2990051420633533, 10.893155369647472]
2890  : 2023-05-01, [0.06169359780876277, 1.3130991568489303, 11.125207245342308]
2891  : 2023-05-01, [0.4695886022061856, 1.7481500144628386, 10.532261383330976]
2892  : 2023-05-01, [0.04234696508544532, 1.4886914098885295, 11.468961625026026]
2893  : 2023-05-01, [0.045948970648892924, 1.5056684012468706, 11.698382628104238]
2894  : 2023-05-01, [0.048948195893046845, 1.5252974152215897, 11.925754388885363]
2895  : 2023-05-01, [0.05276747148424653, 1.5410894631649945, 12.15614306535076]
2896  : 2023-05-01, [0.05593995089250101, 1.5598723398301153, 12.384187709277384]
2897  : 2023-05-01, [0.05996972818552965, 1.575121708963572, 12.614908562850896]
2898  : 2023-05-01, [0.06331508782985368, 1.592688231739806, 12.843996680430338]
2899  : 2023-05-01, [0.06754525817254302, 1.6068864686878617, 13.075568273139593]
2900  : 2023-05-01, [0.07106780305417844, 1.6241095924251667, 13.304822604520657]
2901  : 2023-05-01, [0.07550307002900615, 1.636897477483828, 13.537599452487166]
2902  : 2023-05-01, [0.07920434905772415, 1.6531270487502985, 13.767668602191979]
2903  : 2023-05-01, [0.08384652994183342, 1.6650952961437844, 14.00105817391438]
2904  : 2023-05-01, [0.08772237668404428, 1.6801750562133984, 14.232102567102558]
2905  : 2023-05-01, [0.09257940085200222, 1.6911919144930532, 14.466228684654943]
2906  : 2023-05-01, [0.09755448233411884, 1.7014613146042485, 14.700984203061632]
2907  : 2023-05-01, [0.10171100708138721, 1.7151947868264454, 14.933094206092166]
2908  : 2023-05-01, [0.10689757904259005, 1.7243084801892126, 15.168793940768198]
2909  : 2023-05-01, [0.11124375805199281, 1.7372180227229754, 15.401538219225031]
2910  : 2023-05-01, [0.1166605200869148, 1.7453925319246186, 15.637946947988464]
2911  : 2023-05-01, [0.12219419079920178, 1.7529026072364138, 15.874903201964386]
2912  : 2023-05-01, [0.12785459156269113, 1.7596105559883868, 16.112534852448924]
2913  : 2023-05-01, [0.13259745940188641, 1.7703079692059982, 16.347094571392113]
2914  : 2023-05-01, [0.13849041143352317, 1.7758981714077087, 16.585611417158766]
2915  : 2023-05-01, [0.14451689396981368, 1.780938469436416, 16.82454463659377]
2916  : 2023-05-01, [0.14955972135641418, 1.7900888595985562, 17.06035141904503]
2917  : 2023-05-01, [0.15583172142565047, 1.7940344889704456, 17.300133789603905]
2918  : 2023-05-01, [0.1622195690587534, 1.796592073949992, 17.541188356991256]
2919  : 2023-05-01, [0.1687629038351177, 1.7992907178892386, 17.781946378275645]
2920  : 2023-05-01, [0.17542878806345386, 1.8006188119770594, 18.023952399959487]
2921  : 2023-05-01, [0.18224606573088808, 1.8019968348921334, 18.26575709937698]
2922  : 2023-05-01, [0.18917365030558353, 1.800953278121623, 18.50987307157279]
2923  : 2023-05-01, [0.19629615253659993, 1.8015102308187372, 18.75219361664466]
2924  : 2023-05-01, [0.20355003553981077, 1.8000687986294284, 18.996381165830762]
2925  : 2023-05-01, [0.2096357132934703, 1.804258259743628, 19.2361060269629]
2926  : 2023-05-01, [0.21850560357950835, 1.7960965741041124, 19.485397822316383]
2927  : 2023-05-01, [0.22620874303395336, 1.7926168454443034, 19.73117441152174]
2928  : 2023-05-01, [0.23407199474798035, 1.7885004335074959, 19.97742757174452]
2929  : 2023-05-01, [0.24209663082254473, 1.7834120723821896, 20.224491296795264]
2930  : 2023-05-01, [0.2502741548391517, 1.777919720517585, 20.471806124643265]
2931  : 2023-05-01, [0.25863260332821836, 1.7715535673426064, 20.719813829329176]
2932  : 2023-05-01, [0.26714264921829034, 1.7647570339279457, 20.96810031685376]
2933  : 2023-05-01, [0.27736221712095954, 1.7497515712550038, 21.222886211624033]
2934  : 2023-05-01, [0.28625523460758684, 1.741277250301313, 21.4724675150911]
2935  : 2023-05-01, [0.29532051144287075, 1.7321376961945987, 21.72254179236253]
2936  : 2023-05-01, [0.30453341561888914, 1.7214766926300868, 21.97398989175102]
2937  : 2023-05-01, [0.3156100297278988, 1.7029714044997042, 22.231418565772397]
2938  : 2023-05-01, [0.32526048604702645, 1.6915267613044807, 22.48321275264849]
2939  : 2023-05-01, [0.3350358404029862, 1.6784109855255913, 22.736553174071425]
2940  : 2023-05-10, [0.4456519993374736, 1.080044427934174, 8.474303572728353]
2941  : 2023-05-10, [0.4583099513160216, 1.095118249819215, 8.696571798864763]
2942  : 2023-05-10, [0.47057698980200097, 1.1119487129736652, 8.917474297224333]
2943  : 2023-05-10, [0.4833202427698973, 1.12572977388959, 9.140949983340514]
2944  : 2023-05-10, [0.033122346777358855, 1.1932281319099602, 9.77364952131268]
2945  : 2023-05-10, [0.49491223866117634, 1.2666295245313797, 9.488458236807444]
2946  : 2023-05-10, [0.5067894838737842, 1.2877127596035007, 9.705497756522714]
2947  : 2023-05-10, [0.5186833850617605, 1.3082832969950429, 9.923033317943197]
2948  : 2023-05-10, [0.5311144772416098, 1.3261458881178552, 10.142739634640535]
2949  : 2023-05-10, [0.5430930813068507, 1.3460347240389892, 10.360872194654158]
2950  : 2023-05-10, [0.5556097334316178, 1.3628812424954446, 10.581509024072936]
2951  : 2023-05-10, [0.5676270630198458, 1.382129332315002, 10.800243604665154]
2952  : 2023-05-10, [0.06114635435963743, 1.3175853698563098, 11.621268275784052]
2953  : 2023-05-10, [0.06597869971229088, 1.326164433489684, 11.857856866798025]
2954  : 2023-05-10, [0.489830025857599, 1.8219125885018683, 11.188257385640533]
2955  : 2023-05-10, [0.0418516943227388, 1.526254928392925, 12.181893377284336]
2956  : 2023-05-10, [0.04563611384211859, 1.5412844881863499, 12.413079397971531]
2957  : 2023-05-10, [0.0487459885398127, 1.5592581982042524, 12.641995813255935]
2958  : 2023-05-10, [0.05273481692810679, 1.573227435705829, 12.874037747366064]
2959  : 2023-05-10, [0.05602506052409443, 1.5902608317831748, 13.103714107692731]
2960  : 2023-05-10, [0.059397073871973426, 1.6071153728943937, 13.333487553233633]
2961  : 2023-05-10, [0.06369383260332756, 1.6194549645452985, 13.566851202851375]
2962  : 2023-05-10, [0.0672448567171703, 1.6352156600621468, 13.797539483220683]
2963  : 2023-05-10, [0.07175512534273702, 1.6467602343537648, 14.031484640303498]
2964  : 2023-05-10, [0.07549418969045425, 1.6617829345422583, 14.262722875767286]
2965  : 2023-05-10, [0.08021960229543626, 1.6720346363537644, 14.497745761350801]
2966  : 2023-05-10, [0.08414417927930644, 1.6861768463769455, 14.72967897434375]
2967  : 2023-05-10, [0.08909159197678994, 1.695406603603124, 14.965501804420086]
2968  : 2023-05-10, [0.09319700991336642, 1.7080360728337223, 15.198766917252911]
2969  : 2023-05-10, [0.09837680733037658, 1.716575451920451, 15.435047740749173]
2970  : 2023-05-10, [0.10267391727869785, 1.7285437969618414, 15.66878228575946]
2971  : 2023-05-10, [0.1080866043680458, 1.7355507406653923, 15.906362654966562]
2972  : 2023-05-10, [0.11362127442140796, 1.741876898536825, 16.14450182704177]
2973  : 2023-05-10, [0.11822224806426643, 1.7524248376645484, 16.379352914271188]
2974  : 2023-05-10, [0.1239903605589219, 1.7575707437499177, 16.61843889569116]
2975  : 2023-05-10, [0.12989543482791274, 1.762182562556155, 16.857922002615933]
2976  : 2023-05-10, [0.1348097412588392, 1.770735622631183, 17.09445463610998]
2977  : 2023-05-10, [0.14096792729639232, 1.774280093913739, 17.334751978789868]
2978  : 2023-05-10, [0.14725388475304813, 1.7770839862497463, 17.575662128997205]
2979  : 2023-05-10, [0.15367278712481114, 1.7786259109101374, 17.81770130196505]
2980  : 2023-05-10, [0.15904259497706089, 1.7855700008560593, 18.05538740416688]
2981  : 2023-05-10, [0.16571471414139055, 1.7855612202083646, 18.298724065650244]
2982  : 2023-05-10, [0.17255246605144334, 1.7860122286216307, 18.541435305326925]
2983  : 2023-05-10, [0.1795271876366693, 1.785122300598936, 18.785350511764396]
2984  : 2023-05-10, [0.18665749654424296, 1.783643134054847, 19.02969936940091]
2985  : 2023-05-10, [0.19261203801746474, 1.7872745798766783, 19.27011338210586]
2986  : 2023-05-10, [0.20002304024455314, 1.7845981177666435, 19.515378841988802]
2987  : 2023-05-10, [0.20759736789444777, 1.7813312388469835, 19.761071393258568]
2988  : 2023-05-10, [0.215319722048648, 1.7770002627657184, 20.007680015185635]
2989  : 2023-05-10, [0.22318794459783414, 1.7718934850308385, 20.254918570371327]
2990  : 2023-05-10, [0.23123785047905354, 1.7659515117728761, 20.50281063774807]
2991  : 2023-05-10, [0.23944272048543744, 1.7592677031793593, 20.751289576335203]
2992  : 2023-05-10, [0.24932939040325258, 1.7450726260292502, 21.005597983567498]
2993  : 2023-05-10, [0.2579074006036752, 1.7370174519139554, 21.25507514748237]
2994  : 2023-05-10, [0.2666613239489677, 1.7283314979383368, 21.505007178112695]
2995  : 2023-05-10, [0.2755879535073631, 1.7189836246512284, 21.75542842184141]
2996  : 2023-05-10, [0.28468246885570997, 1.7085828740588185, 22.006734657085474]
2997  : 2023-05-10, [0.293956762469849, 1.697185122789556, 22.258858114740594]
2998  : 2023-05-10, [0.3033836747411555, 1.6846212713501987, 22.511995053908645]
2999  : 2023-05-10, [0.3147757452383319, 1.6652425539815325, 22.76998170078014]
3000  : 2023-05-20, [0.4379015939726185, 1.0652047886442773, 8.496893617383103]
3001  : 2023-05-20, [0.4503574199551064, 1.079848488588456, 8.719794091456437]
3002  : 2023-05-20, [0.4624409856379636, 1.096178470937991, 8.941380543424046]
3003  : 2023-05-20, [0.47502431059018846, 1.1093111602596804, 9.16566452915013]
3004  : 2023-05-20, [0.48721700009957386, 1.1245413093206524, 9.388241690579774]
3005  : 2023-05-20, [0.49989361788539266, 1.1363238387642831, 9.613782543350323]
3006  : 2023-05-20, [0.512578877838023, 1.1473920613720063, 9.840029060789972]
3007  : 2023-05-20, [0.035133450209725164, 1.2136974054125331, 10.501169144377743]
3008  : 2023-05-20, [0.521842975245153, 1.3087870684935172, 10.16936995626133]
3009  : 2023-05-20, [0.533631885980446, 1.3282051896199587, 10.388162924399596]
3010  : 2023-05-20, [0.5454397682390957, 1.3472504120572908, 10.607309819703614]
3011  : 2023-05-20, [0.5578271189536391, 1.3632118699140592, 10.8289610111323]
3012  : 2023-05-20, [0.5696936600276167, 1.381641667487883, 11.0486646724845]
3013  : 2023-05-20, [0.5821578427053523, 1.3964923746270108, 11.271349782667636]
3014  : 2023-05-20, [0.5941419771451099, 1.414084770308663, 11.491773252546228]
3015  : 2023-05-20, [0.06420651012013834, 1.32302802959813, 12.362765460281732]
3016  : 2023-05-20, [0.06854766509057972, 1.332285363955892, 12.59916697095353]
3017  : 2023-05-20, [0.0738455851684323, 1.3371908637099337, 12.838963551121633]
3018  : 2023-05-20, [0.5242704021095882, 1.8714046600454475, 12.104324937844964]
3019  : 2023-05-20, [0.04376330892255154, 1.5700687608504018, 13.136167930227048]
3020  : 2023-05-20, [0.04694711714128984, 1.5861664674911131, 13.366886415367597]
3021  : 2023-05-20, [0.05109178575447757, 1.5982314779218192, 13.600676736323704]
3022  : 2023-05-20, [0.054488588547315565, 1.613585577836362, 13.83192583361632]
3023  : 2023-05-20, [0.05796663075610235, 1.6283815221603126, 14.063651847083586]
3024  : 2023-05-20, [0.06244672990781789, 1.639081164024924, 14.298472106067258]
3025  : 2023-05-20, [0.06611505952456509, 1.652785424700992, 14.531099515774443]
3026  : 2023-05-20, [0.06987641573379012, 1.666224263256129, 14.763899321010081]
3027  : 2023-05-20, [0.07468555137501673, 1.6750919927346923, 15.00022245589029]
3028  : 2023-05-20, [0.07864113185962587, 1.687874244201886, 15.23348462393849]
3029  : 2023-05-20, [0.08367884360851775, 1.6956038759339815, 15.4707172804575]
3030  : 2023-05-20, [0.08782673557225655, 1.7068917207154621, 15.705281543712282]
3031  : 2023-05-20, [0.0931088263037918, 1.7136887069861437, 15.943202466710064]
3032  : 2023-05-20, [0.09745192919732021, 1.7242072858126436, 16.178340784990038]
3033  : 2023-05-20, [0.10297093671286596, 1.7295605452443064, 16.417468518042828]
3034  : 2023-05-20, [0.10752681460113526, 1.7390284695124822, 16.653444715886383]
3035  : 2023-05-20, [0.11328837724671821, 1.7431843130517986, 16.893527309701483]
3036  : 2023-05-20, [0.11805511228249284, 1.7517282210505365, 17.13021666666697]
3037  : 2023-05-20, [0.12406844378488266, 1.754736262189298, 17.37119529402582]
3038  : 2023-05-20, [0.1302244309589254, 1.7568827662910311, 17.612892802750043]
3039  : 2023-05-20, [0.1353022378129727, 1.7630835856029954, 17.851614176584032]
3040  : 2023-05-20, [0.14172846752047022, 1.7644548299885683, 18.09381670249096]
3041  : 2023-05-20, [0.14828672251453215, 1.7644397557905565, 18.337273521694915]
3042  : 2023-05-20, [0.15372881870314226, 1.7696590757396469, 18.576612105557214]
3043  : 2023-05-20, [0.1605730613529027, 1.7689059089093038, 18.820521029737794]
3044  : 2023-05-20, [0.16754736727616032, 1.7669709010141161, 19.065481731709724]
3045  : 2023-05-20, [0.1733446240838671, 1.770320175324123, 19.30633520059201]
3046  : 2023-05-20, [0.18060755323039385, 1.7669364033584345, 19.55245604341117]
3047  : 2023-05-20, [0.1880502861756004, 1.7637430111974524, 19.798206702626945]
3048  : 2023-05-20, [0.19561984630968196, 1.7589540644845496, 20.04542608920577]
3049  : 2023-05-20, [0.20337183080714513, 1.7533695117570212, 20.293258657435835]
3050  : 2023-05-20, [0.2112712591582293, 1.7473102807416074, 20.541418460100164]
3051  : 2023-05-20, [0.21934220118431683, 1.7403118034740155, 20.790345995341664]
3052  : 2023-05-20, [0.2275972175850991, 1.7327774920638854, 21.03962529035101]
3053  : 2023-05-20, [0.23600792133436638, 1.7244735234599335, 21.2895185552057]
3054  : 2023-05-20, [0.244584742968662, 1.7154763549794425, 21.539938902051897]
3055  : 2023-05-20, [0.2533479392575782, 1.705919095700876, 21.790732965041546]
3056  : 2023-05-20, [0.2622793664942707, 1.6953103973958277, 22.042410236109898]
3057  : 2023-05-20, [0.27137420979345905, 1.6836082175623357, 22.295017572644205]
3058  : 2023-05-20, [0.28066908184666733, 1.6717565758883248, 22.54757434226501]
3059  : 2023-05-20, [0.29012805271363307, 1.6584346436669244, 22.80143730361944]
3060  : 2023-06-01, [0.42884154258464596, 1.0457533333897007, 8.525405124025653]
3061  : 2023-06-01, [0.4406677720914253, 1.0620381348063874, 8.747294093102187]
3062  : 2023-06-01, [0.4529642987842827, 1.0752329068854478, 8.97180279433027]
3063  : 2023-06-01, [0.46490242366405327, 1.0902535040069339, 9.194844072329014]
3064  : 2023-06-01, [0.4773377936854397, 1.1021714891845764, 9.420490717129985]
3065  : 2023-06-01, [0.48937386188293996, 1.1159982490751739, 9.644627889041885]
3066  : 2023-06-01, [0.501950947837421, 1.1264474096380994, 9.87160164252448]
3067  : 2023-06-01, [0.5141179032112432, 1.1389642737719912, 10.096917823016765]
3068  : 2023-06-01, [0.5268027529257352, 1.148015514258776, 10.32518173281549]
3069  : 2023-06-01, [0.5389417597632503, 1.1592640481081542, 10.551794192128597]
3070  : 2023-06-01, [0.03501414522429551, 1.2232837892656623, 11.241702065510042]
3071  : 2023-06-01, [0.5458292805884193, 1.3413646820274348, 10.862806037384146]
3072  : 2023-06-01, [0.557487800033609, 1.3590726047333128, 11.083439595233076]
3073  : 2023-06-01, [0.5692384906894653, 1.3765636588545247, 11.30419785045601]
3074  : 2023-06-01, [0.5815178994601398, 1.3902958729309058, 11.528186227608956]
3075  : 2023-06-01, [0.5933463370896639, 1.4069830473171154, 11.749670615593221]
3076  : 2023-06-01, [0.6051483862376884, 1.4229680007002679, 11.971883613062044]
3077  : 2023-06-01, [0.6176260958804752, 1.4356080518903354, 12.19676585222919]
3078  : 2023-06-01, [0.6295501451041274, 1.4508673377820287, 12.419582517113845]
3079  : 2023-06-01, [0.07019753803292067, 1.3201113605798842, 13.359691101387195]
3080  : 2023-06-01, [0.07493604039456891, 1.3257721206603492, 13.599291838945083]
3081  : 2023-06-01, [0.0807434350887399, 1.32664716674328, 13.84260939816798]
3082  : 2023-06-01, [0.538036900011088, 2.013862282755829, 12.948100817233083]
3083  : 2023-06-01, [0.04312826817993327, 1.6019205784511616, 14.104951153368905]
3084  : 2023-06-01, [0.046076005056689184, 1.6159088396182588, 14.338015155325051]
3085  : 2023-06-01, [0.04947647307756236, 1.6291343604236235, 14.571389166498815]
3086  : 2023-06-01, [0.05397156474823262, 1.6381846862234473, 14.80784374902832]
3087  : 2023-06-01, [0.057635697415491016, 1.6505254589808274, 15.041838843603681]
3088  : 2023-06-01, [0.06139976661310237, 1.6625529368078393, 15.276047296579058]
3089  : 2023-06-01, [0.0662692627334497, 1.6697190822210723, 15.514011655045477]
3090  : 2023-06-01, [0.07024234209263147, 1.680853484443655, 15.748904173463712]
3091  : 2023-06-01, [0.07430652373652673, 1.6914847651454528, 15.984208711118022]
3092  : 2023-06-01, [0.07953316475821065, 1.696714717686716, 16.223752117555076]
3093  : 2023-06-01, [0.08381239269368185, 1.7065314324459435, 16.459656174860374]
3094  : 2023-06-01, [0.08818036160173763, 1.7155009059898958, 16.69631873240837]
3095  : 2023-06-01, [0.09378169650416829, 1.719218221396793, 16.93700008209904]
3096  : 2023-06-01, [0.09950555900938228, 1.7214634429740368, 17.179030998016582]
3097  : 2023-06-01, [0.1042143255201399, 1.729078180367179, 17.416707494112682]
3098  : 2023-06-01, [0.10901319753343396, 1.736092060402672, 17.65489474206389]
3099  : 2023-06-01, [0.11513532365698025, 1.7374653520910883, 17.897399324251932]
3100  : 2023-06-01, [0.12016342909293759, 1.7433122628744053, 18.13652430803266]
3101  : 2023-06-01, [0.12655064091622914, 1.743147528664866, 18.380301830418905]
3102  : 2023-06-01, [0.13180632174409093, 1.7479961772786372, 18.62019750097727]
3103  : 2023-06-01, [0.13847571052537558, 1.7467239225352698, 18.864800366939356]
3104  : 2023-06-01, [0.1452867373581307, 1.7440521298290124, 19.110661132812858]
3105  : 2023-06-01, [0.15090092475684083, 1.7473086407678666, 19.351790434475294]
3106  : 2023-06-01, [0.1580237001637292, 1.744033651494869, 19.5979426483414]
3107  : 2023-06-01, [0.16527928629160724, 1.7394959204913445, 19.84522479321705]
3108  : 2023-06-01, [0.17270354716878475, 1.7343862923372062, 20.09291016049401]
3109  : 2023-06-01, [0.17883839507217483, 1.7353209243047996, 20.335840680623022]
3110  : 2023-06-01, [0.18655292303555543, 1.7289094016978332, 20.58453767526661]
3111  : 2023-06-01, [0.19293137293638055, 1.7284282742617807, 20.828640352801838]
3112  : 2023-06-01, [0.2009632972792891, 1.7205784358521543, 21.078458266868555]
3113  : 2023-06-01, [0.20916804399502956, 1.7120973726822606, 21.32873458332271]
3114  : 2023-06-01, [0.21754327354137862, 1.7029536566794117, 21.57950306977921]
3115  : 2023-06-01, [0.22607046613819462, 1.692294449923153, 21.831635083938654]
3116  : 2023-06-01, [0.234820238649401, 1.6824041999953505, 22.08277556135525]
3117  : 2023-06-01, [0.24371680809391452, 1.6713035977005706, 22.334979594205514]
3118  : 2023-06-01, [0.252765676820337, 1.6583058284850205, 22.588928494694645]
3119  : 2023-06-01, [0.2620239201543798, 1.6456073041887889, 22.84236877565683]
3120  : 2023-06-10, [0.42173061350802415, 1.032595281380141, 8.545674105111836]
3121  : 2023-06-10, [0.43383864718777515, 1.0459804774796857, 8.770180875332539]
3122  : 2023-06-10, [0.44555677443284375, 1.061195458026321, 8.993247767540835]
3123  : 2023-06-10, [0.45735004631501297, 1.0757795948861053, 9.216870358798882]
3124  : 2023-06-10, [0.46965820801802094, 1.0870869999348525, 9.443254792047126]
3125  : 2023-06-10, [0.4815591269468415, 1.1004597945355044, 9.667981078517652]
3126  : 2023-06-10, [0.49399049793265376, 1.1103564803121793, 9.895653021755168]
3127  : 2023-06-10, [0.506024359540052, 1.1223777016829195, 10.121597938777027]
3128  : 2023-06-10, [0.5186280225540014, 1.1307631328368044, 10.350608844609196]
3129  : 2023-06-10, [0.530774673265513, 1.1415113674058552, 10.577713959328632]
3130  : 2023-06-10, [0.5434831446397516, 1.1484175501531144, 10.808099305207135]
3131  : 2023-06-10, [0.5556307429764776, 1.1577546720845677, 11.036614584938954]
3132  : 2023-06-10, [0.03478765310593603, 1.2198748800431776, 11.745337466850886]
3133  : 2023-06-10, [0.4577287937599847, 1.701584579842788, 11.090686626397225]
3134  : 2023-06-10, [0.5715407154185013, 1.3753330233026289, 11.55312626127887]
3135  : 2023-06-10, [0.5837817591642983, 1.3882719589995856, 11.777946281836114]
3136  : 2023-06-10, [0.595484227459585, 1.4040965475998906, 12.000419224940526]
3137  : 2023-06-10, [0.6071942757535342, 1.4192795220177923, 12.223526202228674]
3138  : 2023-06-10, [0.6195577942729672, 1.4306850430924407, 12.449757162634592]
3139  : 2023-06-10, [0.6314150892246188, 1.4451547087208378, 12.673430202054544]
3140  : 2023-06-10, [0.6432228833199053, 1.4590321606262633, 12.897744956053831]
3141  : 2023-06-10, [0.6551304963768889, 1.472450575841967, 13.122418927781142]
3142  : 2023-06-10, [0.07499417411998685, 1.3090677378045292, 14.115938088075485]
3143  : 2023-06-10, [0.08105256793177186, 1.3078220510421135, 14.361125381026115]
3144  : 2023-06-10, [0.08627839974166385, 1.3096631760371815, 14.604058424221154]
3145  : 2023-06-10, [0.5535280698751122, 2.0776618561063804, 13.618810074018509]
3146  : 2023-06-10, [0.5752918050716921, 2.01807475410506, 13.906633440823247]
3147  : 2023-06-10, [0.045834928733772075, 1.6296553075815352, 15.074509763684693]
3148  : 2023-06-10, [0.049274071137444704, 1.6415021035450215, 15.309223825317535]
3149  : 2023-06-10, [0.05293876937927654, 1.652394691258714, 15.544666539362007]
3150  : 2023-06-10, [0.05673699372885187, 1.6634137655298782, 15.77984924074127]
3151  : 2023-06-10, [0.061701406782174964, 1.6687620986050202, 16.019536494612804]
3152  : 2023-06-10, [0.0657374108428155, 1.6789164126088705, 16.255346176548315]
3153  : 2023-06-10, [0.06985659157579094, 1.6868992682225012, 16.493244140201707]
3154  : 2023-06-10, [0.07409134955013646, 1.6958802113672318, 16.730028439082634]
3155  : 2023-06-10, [0.07957058214835433, 1.6991931864825318, 16.97123623136911]
3156  : 2023-06-10, [0.08402638625890349, 1.7072122415120639, 17.20876137222903]
3157  : 2023-06-10, [0.08857648341381061, 1.7143842158397378, 17.44703930074645]
3158  : 2023-06-10, [0.09444271244539312, 1.7157103458480623, 17.689846941706545]
3159  : 2023-06-10, [0.09921567489093713, 1.7218763788033127, 17.92890794630575]
3160  : 2023-06-10, [0.10535340714475934, 1.7220228294834046, 18.172623763371835]
