Itinerary: ['earth', 'JUPITER_BARYCENTER', 'SATURN_BARYCENTER', 'pluto']
6530  : 2025-01-01, [0.8324471170233129, 4.723044210890585, 16.9445086720861]
6531  : 2025-01-01, [0.8481899305117235, 4.781572183534384, 17.12023788595389]
6532  : 2025-01-01, [0.8634913522948726, 4.841365453933059, 17.29514319377207]
6533  : 2025-01-01, [0.8789238890605657, 4.901434702541812, 17.469641408397624]
6534  : 2025-01-01, [0.8944878654984842, 4.961785491374796, 17.643726643126723]
6535  : 2025-01-01, [0.9108244912586443, 5.02215254463522, 17.817022964106133]
6536  : 2025-01-01, [0.9266347551825088, 5.083525344654347, 17.989839900163144]
6537  : 2025-01-01, [0.942677018802213, 5.145174006208928, 18.162148974988856]
6538  : 2025-01-01, [0.9594274389022721, 5.20698245930072, 18.333590101797007]
6539  : 2025-01-01, [0.975717217343529, 5.269713402610272, 18.5045693800462]
6540  : 2025-01-10, [0.2237979657664904, 2.0404472737819304, 7.73575476045158]
6541  : 2025-01-10, [0.23165492300849572, 2.0914488202298958, 7.926896256761608]
6542  : 2025-01-10, [0.23992482657209932, 2.14227163433379, 8.11780353909411]
6543  : 2025-01-10, [0.24804523492276803, 2.1931878316445856, 8.308766933432647]
6544  : 2025-01-10, [0.2562757789984823, 2.2443032445769306, 8.499420976424586]
6545  : 2025-01-10, [0.26491985934326767, 2.2952431868024816, 8.689836953854252]
6546  : 2025-01-10, [0.273383208838723, 2.3464528231073367, 8.88016396805394]
6547  : 2025-01-10, [0.28226286945743767, 2.3974021329076978, 9.070334997634864]
6548  : 2025-01-10, [0.2912781021896848, 2.4484852175026455, 9.26023668030767]
6549  : 2025-01-10, [0.3000916527754526, 2.499855491505379, 9.450052855719168]
6550  : 2025-01-10, [0.30935119483207096, 2.5510485335755324, 9.639600271592395]
6551  : 2025-01-10, [0.31840223602399104, 2.6025959035585, 9.829001860417508]
6552  : 2025-01-10, [0.32790627366548025, 2.65391417408506, 10.018179552249459]
6553  : 2025-01-10, [0.3372006652324327, 2.7056970511707763, 10.20710228359679]
6554  : 2025-01-10, [0.3469360196139298, 2.757049452118545, 10.396014528267523]
6555  : 2025-01-10, [0.35680911641296365, 2.808573616764773, 10.584617266822262]
6556  : 2025-01-10, [0.3664618743843704, 2.8606501033046894, 10.77288802231094]
6557  : 2025-01-10, [0.3765869504247654, 2.912391550600103, 10.961021498975132]
6558  : 2025-01-10, [0.38682944714780343, 2.9641537874757624, 11.149016765376434]
6559  : 2025-01-10, [0.3968261905775781, 3.016730157858551, 11.33644365156387]
6560  : 2025-01-10, [0.40732097179035076, 3.068737634696972, 11.523941393512677]
6561  : 2025-01-10, [0.41794107093235244, 3.120837240950078, 11.71122168811757]
6562  : 2025-01-10, [0.428669182118633, 3.173214835637999, 11.89811598224337]
6563  : 2025-01-10, [0.439539423864627, 3.22551393384522, 12.084946642290154]
6564  : 2025-01-10, [0.45053500057990353, 3.277916212365317, 12.271548787054778]
6565  : 2025-01-10, [0.46168399858571235, 3.33095761113002, 12.457358390284268]
6566  : 2025-01-10, [0.4725178366561705, 3.384059957682242, 12.643422205661587]
6567  : 2025-01-10, [0.4839035812914446, 3.4372882212905695, 12.828808197417985]
6568  : 2025-01-10, [0.4953958934031315, 3.4901621903964464, 13.014441916200424]
6569  : 2025-01-10, [0.5070445666858787, 3.543731029084888, 13.199224404229232]
6570  : 2025-01-10, [0.5188093094178063, 3.597370902347122, 13.383819788235071]
6571  : 2025-01-10, [0.530689926651308, 3.6507146166104403, 13.568595456738251]
6572  : 2025-01-10, [0.5431563152728277, 3.70414619340574, 13.752697491321433]
6573  : 2025-01-10, [0.5553177884753343, 3.7583081719519535, 13.936374039572712]
6574  : 2025-01-10, [0.5676062553627178, 3.812631564267745, 14.119762180369538]
6575  : 2025-01-10, [0.5800220019325503, 3.8671218563469063, 14.302856141720543]
6576  : 2025-01-10, [0.5926023561702017, 3.9220296621521173, 14.48536798167768]
6577  : 2025-01-10, [0.6057516820916912, 3.9763456542437314, 14.667902663664577]
6578  : 2025-01-10, [0.618556306113482, 4.031360548038283, 14.850083145848233]
6579  : 2025-01-10, [0.631528659100042, 4.086818906832757, 15.0316524340672]
6580  : 2025-01-10, [0.6451384955533003, 4.1420173800303735, 15.212844124416325]
6581  : 2025-01-10, [0.6583341968069941, 4.197601470691212, 15.394064332501795]
6582  : 2025-01-10, [0.6722053789000013, 4.253549585188403, 15.574245035911597]
6583  : 2025-01-10, [0.6857074413938921, 4.309812504631893, 15.754480053974214]
6584  : 2025-01-10, [0.6998551737822487, 4.366190236000334, 15.933954590217416]
6585  : 2025-01-10, [0.7142056454422521, 4.422693082445819, 16.11310127211193]
6586  : 2025-01-10, [0.7281076759832992, 4.4800814535101185, 16.29181087050658]
6587  : 2025-01-10, [0.7427363738786728, 4.5375204523674215, 16.469743173753905]
6588  : 2025-01-10, [0.757444704994746, 4.59481591221842, 16.647739382786835]
6589  : 2025-01-10, [0.7723588980778447, 4.652739449178183, 16.82490165274397]
6590  : 2025-01-10, [0.7874164282839007, 4.710912437697537, 17.00167113401856]
6591  : 2025-01-10, [0.8026014343765294, 4.76924401566973, 17.17815454995374]
6592  : 2025-01-10, [0.8179444985782596, 4.827920442309999, 17.35413505911174]
6593  : 2025-01-10, [0.8335007889557421, 4.8872675888481485, 17.529231622196107]
6594  : 2025-01-10, [0.8491659217741843, 4.947231819087498, 17.703602259138318]
6595  : 2025-01-10, [0.8649338317537755, 5.007245343526312, 17.877820824719915]
6596  : 2025-01-10, [0.881490518044632, 5.066719718706899, 18.05178976324847]
6597  : 2025-01-10, [0.8976074785889778, 5.127627876954623, 18.224764644456403]
6598  : 2025-01-10, [0.9139274995888919, 5.189168802785139, 18.39690369762597]
6599  : 2025-01-10, [0.9309322625569193, 5.2500538826897785, 18.5690138547533]
6600  : 2025-01-20, [1.1184146018110135, 1.8415901336498912, 7.039995264539095]
6601  : 2025-01-20, [1.1494718348807482, 1.8868330405654867, 7.213695124553765]
6602  : 2025-01-20, [1.1806381409453182, 1.9321842653479309, 7.387177593706751]
6603  : 2025-01-20, [1.2122971571697865, 1.9771182869873594, 7.560584555842855]
6604  : 2025-01-20, [1.243776792672455, 2.022526203290051, 7.733697004037492]
6605  : 2025-01-20, [1.2756839594513683, 2.067477053691343, 7.90683898685729]
6606  : 2025-01-20, [1.3071419752797244, 2.1126656576162715, 8.080192367104004]
6607  : 2025-01-20, [0.26685229525219206, 2.3808634901798005, 9.102284214568007]
6608  : 2025-01-20, [1.3492209086531515, 2.227107893928768, 8.42367119741808]
6609  : 2025-01-20, [1.3802904088554866, 2.2738721673128315, 8.595837423831682]
6610  : 2025-01-20, [1.411732123576911, 2.320215883019221, 8.76805199340387]
6611  : 2025-01-20, [1.4428976354452585, 2.367032352388633, 8.940070012166109]
6612  : 2025-01-20, [1.4736814077844058, 2.4141033992947545, 9.11221519292084]
6613  : 2025-01-20, [0.29974416379410174, 2.714176260160778, 10.236079576045123]
6614  : 2025-01-20, [0.3081754309115921, 2.7662616630803294, 10.425562906008079]
6615  : 2025-01-20, [0.31720553142101493, 2.817817030309085, 10.6149774382699]
6616  : 2025-01-20, [0.3260853551938447, 2.8700785514472154, 10.80383609335894]
6617  : 2025-01-20, [0.335060117853062, 2.9224164520143945, 10.992523430132543]
6618  : 2025-01-20, [0.34454979494301663, 2.9744258975000744, 11.181024307556909]
6619  : 2025-01-20, [0.35379364483216375, 3.0268938692600615, 11.369312485907775]
6620  : 2025-01-20, [0.36352798565394817, 3.079319865997134, 11.557152148348917]
6621  : 2025-01-20, [0.3730150397486759, 3.132052958217871, 11.744932002033453]
6622  : 2025-01-20, [0.38299528584982434, 3.184372768430161, 11.932631945720015]
6623  : 2025-01-20, [0.39270808175967703, 3.2375696049798948, 12.119722313260429]
6624  : 2025-01-20, [0.402941517097607, 3.290169975682903, 12.30688850721949]
6625  : 2025-01-20, [0.41329183751716125, 3.3431384153269463, 12.493569747155892]
6626  : 2025-01-20, [0.4233641632435122, 3.396433542079317, 12.680202294677173]
6627  : 2025-01-20, [0.43398494995272086, 3.449858819599493, 12.866156230447787]
6628  : 2025-01-20, [0.44470458570565213, 3.5032052570987973, 13.052090157195552]
6629  : 2025-01-20, [0.4551288825452933, 3.556888703151497, 13.237982414303211]
6630  : 2025-01-20, [0.4661208007093173, 3.6107263195004413, 13.423152879790242]
6631  : 2025-01-20, [0.47721920020717407, 3.664561972094086, 13.60821882769874]
6632  : 2025-01-20, [0.48846276859005694, 3.7186981451387, 13.792839086271243]
6633  : 2025-01-20, [0.49984271752825987, 3.773068417777434, 13.977088864694306]
6634  : 2025-01-20, [0.5108803371790629, 3.8280387425771103, 14.161080920243828]
6635  : 2025-01-20, [0.522507715121459, 3.8827434089120096, 14.344748875966532]
6636  : 2025-01-20, [0.5342619739014249, 3.9376196984159213, 14.528118327682655]
6637  : 2025-01-20, [0.5461433569649026, 3.992673082573771, 14.711183560461327]
6638  : 2025-01-20, [0.5581516996233673, 4.047906244269746, 14.893942056106887]
6639  : 2025-01-20, [0.5702746023182776, 4.103665515974793, 15.07605988170693]
6640  : 2025-01-20, [0.5825737172598283, 4.15954050649523, 15.257885776244942]
6641  : 2025-01-20, [0.5954638974570241, 4.214806527593253, 15.439729574949721]
6642  : 2025-01-20, [0.6080247168849963, 4.271524939279849, 15.620450343835156]
6643  : 2025-01-20, [0.620702037112466, 4.328379676293158, 15.800918286594376]
6644  : 2025-01-20, [0.6335350439425962, 4.3851757397398945, 15.98128921631751]
6645  : 2025-01-20, [0.6464830834850457, 4.44256936358059, 16.160947552934363]
6646  : 2025-01-20, [0.6600881260865374, 4.499631523138878, 16.340280350774584]
6647  : 2025-01-20, [0.6733433338299162, 4.557788728090353, 16.518867938079733]
6648  : 2025-01-20, [0.6872248042204222, 4.615326410118896, 16.697448785660683]
6649  : 2025-01-20, [0.7007465865290636, 4.673979024759609, 16.87527438871133]
6650  : 2025-01-20, [0.7149639009890444, 4.732398057923567, 17.05263804108739]
6651  : 2025-01-20, [0.7287198170366065, 4.791342348657972, 17.229937834305424]
6652  : 2025-01-20, [0.7431840409478059, 4.850604313218484, 17.40621164583371]
6653  : 2025-01-20, [0.7578706136330965, 4.910114616957681, 17.582014769409223]
6654  : 2025-01-20, [0.7726470732116711, 4.9701048114148465, 17.757248115373482]
6655  : 2025-01-20, [0.7876020057492645, 5.030610964632835, 17.9317870296179]
6656  : 2025-01-20, [0.802081405274811, 5.091215976969412, 18.106702617755776]
6657  : 2025-01-20, [0.8173305526166618, 5.152387206583922, 18.28028224079942]
6658  : 2025-01-20, [0.8327226501188686, 5.21385322279776, 18.45342412708337]
6659  : 2025-01-20, [0.8488939027126026, 5.275828928937166, 18.625277168350234]
6660  : 2025-02-01, [1.0910180660051898, 1.8471461250933432, 7.061835808901467]
6661  : 2025-02-01, [1.1213679068046236, 1.892496033960376, 7.236136059235001]
6662  : 2025-02-01, [1.151815857666266, 1.9379295741995841, 7.4102545681341505]
6663  : 2025-02-01, [1.1824713842652976, 1.9832839190609277, 7.584244696673774]
6664  : 2025-02-01, [1.2132828880551794, 2.0288352607721905, 7.75788185117263]
6665  : 2025-02-01, [1.2445633036115202, 2.0740722349430247, 7.9313644614454555]
6666  : 2025-02-01, [1.275683571956393, 2.11945244382603, 8.104863984217577]
6667  : 2025-02-01, [1.3072882920328155, 2.164710399088344, 8.27800130887884]
6668  : 2025-02-01, [1.3387445804754214, 2.210160193913329, 8.451095225611251]
6669  : 2025-02-01, [1.3706712703911421, 2.25544931770573, 8.623879411903125]
6670  : 2025-02-01, [1.4024377057731643, 2.300939687097998, 8.796622607128837]
6671  : 2025-02-01, [1.4347594881027088, 2.3463957385523417, 8.96884477334495]
6672  : 2025-02-01, [1.4671937320205748, 2.391569064304179, 9.141237203675248]
6673  : 2025-02-01, [1.499761159562275, 2.4369542463728022, 9.313284594064923]
6674  : 2025-02-01, [1.5325947824145758, 2.482552446143941, 9.484852771441483]
6675  : 2025-02-01, [1.565579493633528, 2.5279448700099922, 9.656475636356479]
6676  : 2025-02-01, [1.5985895294203551, 2.5734444822707045, 9.82796598830894]
6677  : 2025-02-01, [1.6318123229692458, 2.6191901029142435, 9.99899757411651]
6678  : 2025-02-01, [1.664958165640971, 2.664769638710412, 10.170272195648618]
6679  : 2025-02-01, [1.69673938613663, 2.710816120188167, 10.342444493675202]
6680  : 2025-02-01, [0.3475313325184489, 3.045899566365036, 11.606569101116515]
6681  : 2025-02-01, [1.7203594656494179, 2.8480824435612297, 10.681558090789352]
6682  : 2025-02-01, [1.752380121564556, 2.8959920004062965, 10.851627878029147]
6683  : 2025-02-01, [1.7844528808333615, 2.9441774955835784, 11.02136962358306]
6684  : 2025-02-01, [1.8171047000216705, 2.9920933860049637, 11.190801913973365]
6685  : 2025-02-01, [1.8493270491584037, 3.0400876224362396, 11.360585328405357]
6686  : 2025-02-01, [1.8817629796897022, 3.088415708300192, 11.529821312010105]
6687  : 2025-02-01, [1.9145953105637477, 3.1366865702158457, 11.698718119220407]
6688  : 2025-02-01, [1.9467880938399904, 3.185791888029242, 11.867420018130767]
6689  : 2025-02-01, [1.9772972914087645, 3.234520927229599, 12.038181781361637]
6690  : 2025-02-01, [0.40378760085657966, 3.6269659518233155, 13.469246447320105]
6691  : 2025-02-01, [0.413051209385793, 3.6815680996136333, 13.655380691000573]
6692  : 2025-02-01, [0.42272100740306257, 3.736578166317447, 13.840700826279491]
6693  : 2025-02-01, [0.43300142965203037, 3.7909171948300004, 14.02608137551797]
6694  : 2025-02-01, [0.44303064271687387, 3.84615469602203, 14.210814661261098]
6695  : 2025-02-01, [0.45366202681092277, 3.9011239446796244, 14.395214028509452]
6696  : 2025-02-01, [0.4639198583152443, 3.9567807715295524, 14.579299370155203]
6697  : 2025-02-01, [0.4748193473033669, 4.012099490727285, 14.763081161969348]
6698  : 2025-02-01, [0.4858514155274605, 4.067598476440947, 14.946550108031591]
6699  : 2025-02-01, [0.4965184385029518, 4.124160859258869, 15.129320702238179]
6700  : 2025-02-01, [0.5078364274203258, 4.180307609983726, 15.311855962595947]
6701  : 2025-02-01, [0.51924066863421, 4.236742805106387, 15.494016526259403]
6702  : 2025-02-01, [0.5302697782024451, 4.293936890679792, 15.675793331117763]
6703  : 2025-02-01, [0.5419699725952467, 4.3507084183230385, 15.857321609081716]
6704  : 2025-02-01, [0.5537984954630216, 4.408156126280807, 16.03804537825617]
6705  : 2025-02-01, [0.5657450699379978, 4.465748406602561, 16.21850652345944]
6706  : 2025-02-01, [0.5778312716133798, 4.523661316640876, 16.398507411745744]
6707  : 2025-02-01, [0.5900464480244615, 4.5818147233020925, 16.57813882867345]
6708  : 2025-02-01, [0.6023905916897253, 4.640212507580443, 16.75739690072983]
6709  : 2025-02-01, [0.6148491340731076, 4.699261594184901, 16.935889271741992]
6710  : 2025-02-01, [0.6274906764501135, 4.758466887723196, 17.11404243582669]
6711  : 2025-02-01, [0.6407884330764702, 4.817124992179907, 17.292086574743625]
6712  : 2025-02-01, [0.6536805377720304, 4.877274872647124, 17.469044589580847]
6713  : 2025-02-01, [0.6667141692088007, 4.937794863069612, 17.64549096772159]
6714  : 2025-02-01, [0.680465635482441, 4.997558961150996, 17.82197540336656]
6715  : 2025-02-01, [0.6938100714243941, 5.058972551355875, 17.99721737721973]
6716  : 2025-02-01, [0.7072386388920098, 5.1203438319656485, 18.172417529142344]
6717  : 2025-02-01, [0.7214465717346232, 5.1818352642809975, 18.346718163984377]
6718  : 2025-02-01, [0.7351704041161069, 5.244606176908369, 18.520223418975522]
6719  : 2025-02-01, [0.7496569880495572, 5.306702829862406, 18.693640182088036]
6720  : 2025-02-10, [1.0702976661974546, 1.8514029532069045, 7.078299380595642]
6721  : 2025-02-10, [1.1000518690701315, 1.8969079044158499, 7.253040226514019]
6722  : 2025-02-10, [1.130012965276471, 1.9425149699585946, 7.427472064764935]
6723  : 2025-02-10, [1.1601682161003588, 1.988021501930925, 7.601810281968715]
6724  : 2025-02-10, [1.1903727015778942, 2.033543516176206, 7.776083782245901]
6725  : 2025-02-10, [1.220833464477616, 2.0790672234461307, 7.950099312076253]
6726  : 2025-02-10, [1.251401650858448, 2.1247225021985594, 8.123875846942994]
6727  : 2025-02-10, [1.2821460089660803, 2.170441362413928, 8.297412628619993]
6728  : 2025-02-10, [1.313400597418356, 2.2156669046148596, 8.470932497966785]
6729  : 2025-02-10, [1.3444298108965935, 2.261385728923848, 8.644184460179558]
6730  : 2025-02-10, [1.3760072993560792, 2.306638349751723, 8.817354350892199]
6731  : 2025-02-10, [1.407371134109917, 2.3524539169670757, 8.990174948923007]
6732  : 2025-02-10, [1.4392462181932342, 2.3979351378388474, 9.16281864396792]
6733  : 2025-02-10, [1.4709430846113734, 2.443628563626291, 9.335428351762335]
6734  : 2025-02-10, [1.503216740948671, 2.4893019660319102, 9.507481293019419]
6735  : 2025-02-10, [1.5355741044892588, 2.534880726205703, 9.679545169305038]
6736  : 2025-02-10, [1.5682350297208159, 2.580479691336505, 9.85128527894268]
6737  : 2025-02-10, [1.6009162244666943, 2.62613486318035, 10.022948912352955]
6738  : 2025-02-10, [1.633876326749682, 2.6720294169913106, 10.194094256259005]
6739  : 2025-02-10, [1.6669692285270645, 2.717928372822967, 10.36510239864997]
6740  : 2025-02-10, [1.700286562913496, 2.763711039054955, 10.536002398031549]
6741  : 2025-02-10, [1.733733859962198, 2.809774934508467, 10.706491205529336]
6742  : 2025-02-10, [1.767723958955629, 2.8554294278767425, 10.87684661316763]
6743  : 2025-02-10, [1.801489022556003, 2.901624289830163, 11.046886687613831]
6744  : 2025-02-10, [1.8355373531302959, 2.9481119648714267, 11.216350681998277]
6745  : 2025-02-10, [1.870048146793249, 2.9937807303727424, 11.386171122834007]
6746  : 2025-02-10, [1.9046187802758723, 3.0397802262793707, 11.555600993444758]
6747  : 2025-02-10, [1.938835732687114, 3.0865089087379194, 11.724655358574967]
6748  : 2025-02-10, [1.9723302100590987, 3.133315702897482, 11.894354087043418]
6749  : 2025-02-10, [1.9967680455163495, 3.196438418757019, 12.056793535726632]
6750  : 2025-02-10, [0.41295629397607514, 3.5708064850460777, 13.516237220977848]
6751  : 2025-02-10, [2.00702361385733, 3.342235929979045, 12.400740456163625]
6752  : 2025-02-10, [2.04030971789071, 3.3913997692183306, 12.568290512890957]
6753  : 2025-02-10, [2.0731283693039853, 3.4409879282016496, 12.735883702494366]
6754  : 2025-02-10, [2.106066540398485, 3.4907198064136984, 12.903213653187818]
6755  : 2025-02-10, [2.1397384036880993, 3.540312439889511, 13.06994915642239]
6756  : 2025-02-10, [2.172912144089646, 3.5903459438067613, 13.236741912103593]
6757  : 2025-02-10, [2.206855190841301, 3.640317852471978, 13.40282695668672]
6758  : 2025-02-10, [2.2408415138961826, 3.6903904212344294, 13.56876806486939]
6759  : 2025-02-10, [2.274398475878554, 3.7412174847210222, 13.734384039400423]
6760  : 2025-02-10, [2.3082736715476213, 3.791782837504419, 13.89994349094796]
6761  : 2025-02-10, [2.340836016951577, 3.8435459533160636, 14.06561802973236]
6762  : 2025-02-10, [0.5463533455103651, 4.234466680761923, 15.719179973727712]
6763  : 2025-02-10, [0.48507023342361727, 4.366949489036779, 15.897980277539604]
6764  : 2025-02-10, [0.49530666179795313, 4.42470269637763, 16.079990641824416]
6765  : 2025-02-10, [0.5056611382025615, 4.483137346264555, 16.261201515532882]
6766  : 2025-02-10, [0.5167643938892434, 4.541016298066458, 16.442219308044297]
6767  : 2025-02-10, [0.5275789754894172, 4.599888916157197, 16.622532108353386]
6768  : 2025-02-10, [0.5390724799333844, 4.6589179538118275, 16.80200956625479]
6769  : 2025-02-10, [0.5507316824730678, 4.717794522271855, 16.981473795255077]
6770  : 2025-02-10, [0.5625718156871834, 4.777230619400092, 17.160197564912725]
6771  : 2025-02-10, [0.5745120365586168, 4.837120169151416, 17.338367794289965]
6772  : 2025-02-10, [0.5860566051719805, 4.898094207303543, 17.515849187524477]
6773  : 2025-02-10, [0.5988502915138672, 4.958165882915653, 17.69298382557048]
6774  : 2025-02-10, [0.6106607186756966, 5.019804728976561, 17.86953455234774]
6775  : 2025-02-10, [0.6237423307878943, 5.080529683803029, 18.045727985409076]
6776  : 2025-02-10, [0.6363850958718597, 5.142142354812094, 18.221472549316044]
6777  : 2025-02-10, [0.6492015300072173, 5.204393085572486, 18.396405384420298]
6778  : 2025-02-10, [0.6621016301216974, 5.26716096868826, 18.570737401190044]
6779  : 2025-02-10, [0.6751793696372912, 5.330017410508832, 18.744803219853875]
6780  : 2025-02-20, [1.047478616718881, 1.855945869535672, 7.096575513745448]
6781  : 2025-02-20, [1.0764251406437269, 1.901974599654675, 7.271600259701598]
6782  : 2025-02-20, [1.1057682928810402, 1.947464721355334, 7.446766985763626]
6783  : 2025-02-20, [1.135263952259086, 1.9931408991637107, 7.621595148577203]
6784  : 2025-02-20, [1.164946434680182, 2.0388925803589877, 7.79616098496083]
6785  : 2025-02-20, [1.1944644611482744, 2.08499154717661, 7.970543991675116]
6786  : 2025-02-20, [1.224423987918463, 2.1305525090946755, 8.145023502986861]
6787  : 2025-02-20, [1.254553081822046, 2.176361039730145, 8.31908587844781]
6788  : 2025-02-20, [1.2848573385088191, 2.2222358520231604, 8.492906809468021]
6789  : 2025-02-20, [1.3155822057023563, 2.26744539676802, 8.666972397529623]
6790  : 2025-02-20, [1.3461941829238198, 2.3133662553538406, 8.84043956172234]
6791  : 2025-02-20, [1.3769303967330921, 2.359274951827722, 9.013794651439186]
6792  : 2025-02-20, [1.407868129415083, 2.4050768962014972, 9.18705497438342]
6793  : 2025-02-20, [1.4392977955150998, 2.450724253915833, 9.359977950569068]
6794  : 2025-02-20, [1.470596962626456, 2.4969202731607822, 9.532482764212762]
6795  : 2025-02-20, [1.502346486410864, 2.542641616160163, 9.705011897428971]
6796  : 2025-02-20, [1.5339014500858552, 2.588588237961145, 9.877510311953]
6797  : 2025-02-20, [1.5660537980549398, 2.634532053797086, 10.049414148147974]
6798  : 2025-02-20, [1.5983141792350333, 2.6804304047757124, 10.221255415989257]
6799  : 2025-02-20, [1.630793510887208, 2.7264736177956754, 10.392732871317117]
6800  : 2025-02-20, [1.6634691338081953, 2.7726271318180493, 10.563903734373756]
6801  : 2025-02-20, [1.6958637621386468, 2.8192066107929095, 10.734929627068444]
6802  : 2025-02-20, [1.7292176188915167, 2.864674049370557, 10.906108331737926]
6803  : 2025-02-20, [1.7623836606929906, 2.911012394139959, 11.076603945167049]
6804  : 2025-02-20, [1.795680044239233, 2.957367604587502, 11.246952351173265]
6805  : 2025-02-20, [1.829273541287786, 3.00401812174951, 11.416708336962706]
6806  : 2025-02-20, [1.862930216981721, 3.050583269393269, 11.586486513625012]
6807  : 2025-02-20, [1.8972308507108946, 3.096843062289204, 11.755926086999901]
6808  : 2025-02-20, [1.9313252384369792, 3.1437498844920038, 11.924924877071017]
6809  : 2025-02-20, [1.9660390862616381, 3.1902959209323596, 12.093664992806001]
6810  : 2025-02-20, [2.000850898658805, 3.236812197948177, 12.262336903393019]
6811  : 2025-02-20, [2.035443036105001, 3.28400910395075, 12.43054785994425]
6812  : 2025-02-20, [2.07070175070644, 3.330907704763687, 12.598390544529876]
6813  : 2025-02-20, [2.106082352394218, 3.3782047744906962, 12.765712873115087]
6814  : 2025-02-20, [2.1417818408185973, 3.4255237927999875, 12.932694366381416]
6815  : 2025-02-20, [2.1774980734320497, 3.4727693862179447, 13.099732540350006]
6816  : 2025-02-20, [2.21331044741702, 3.52014644377161, 13.26654310881137]
